sector,date,alpha,beta_net_public_supply,beta_delta_soma
households_residual,2011-12-31,-27442.73213082163,0.3409446159994454,-0.6339113367715442
households_residual,2012-03-31,-27523.098673676635,0.3109568993025786,-0.6017234320094333
households_residual,2012-06-30,-16506.29083814198,0.2966555903710557,-0.6192363474989842
households_residual,2012-09-30,-21449.532006902202,0.29605804167026106,-0.5984859747465485
households_residual,2012-12-31,-13378.086340138794,0.2805656683680535,-0.6085082089445096
households_residual,2013-03-31,-7456.998597603298,0.27121721570626556,-0.6277633282929075
households_residual,2013-06-30,20289.37492724443,0.20747149628312017,-0.690404345721039
households_residual,2013-09-30,13972.609528494562,0.22891707398263383,-0.691138390544238
households_residual,2013-12-31,25993.545197393545,0.18446784187838067,-0.7402020678018083
households_residual,2014-03-31,24133.108373415394,0.15700076846331698,-0.7245855071543852
households_residual,2014-06-30,9760.819654739773,0.19770254978875157,-0.6967160365734855
households_residual,2014-09-30,15537.043151515987,0.1465081270765765,-0.7380585596415905
households_residual,2014-12-31,8062.310179457226,0.15419105374075115,-0.7096774503712402
households_residual,2015-03-31,32446.03848939838,0.09206294038035126,-0.7673117716523226
households_residual,2015-06-30,23176.57499130788,0.050398565311520684,-0.672539741484542
households_residual,2015-09-30,58845.0283731432,-0.02384296489932661,-0.7729024688158919
households_residual,2015-12-31,58945.966299170934,-0.032336983784937656,-0.7531578833417728
households_residual,2016-03-31,69140.49427742824,-0.036740836885981565,-0.8508416110453566
households_residual,2016-06-30,70571.66973329667,-0.026542807185487915,-0.9994345198623069
households_residual,2016-09-30,71181.7077719346,-0.08667117085894331,-0.9873893988566823
households_residual,2016-12-31,66146.06153240381,-0.09514680856422893,-0.9323408086723026
households_residual,2017-03-31,50390.2491226874,-0.012580306716902526,-0.9335758914646365
households_residual,2017-06-30,41935.43028540407,-0.01909273704575862,-0.8555045021819137
households_residual,2017-09-30,47435.41143650444,-0.03248713533827813,-0.9072757950834311
households_residual,2017-12-31,42661.4820397808,-0.051057226003992956,-0.8398683190360472
households_residual,2018-03-31,45078.33929791613,-0.007800925084161115,-1.1196529743552508
households_residual,2018-06-30,42598.392274107086,0.0006908594333118563,-1.1497804460313723
households_residual,2018-09-30,42632.099059436194,0.01716104141663205,-1.342475647564291
households_residual,2018-12-31,44705.5750576195,-0.006612559558586423,-1.5337857018317873
households_residual,2019-03-31,46569.48093529866,-0.018113942775159472,-1.6607976429378852
households_residual,2019-06-30,44060.77763397376,-0.010614832940620855,-1.6586994083484699
households_residual,2019-09-30,42846.461664152506,-2.042809520319633e-05,-1.6563163952932867
households_residual,2019-12-31,55361.8768384065,0.008337829302138349,-1.0498165787185123
households_residual,2020-03-31,59169.690480250676,0.015398065628451382,-0.38047608542077493
households_residual,2020-06-30,50782.51209150169,0.061799081796175104,-0.34691903665724655
households_residual,2020-09-30,34528.95522873751,0.08235085852288018,-0.37326463052272274
households_residual,2020-12-31,39160.813205327446,0.09293022258989049,-0.3889307521283295
households_residual,2021-03-31,1683.7155401356845,0.16039820971454882,-0.5323619443709423
households_residual,2021-06-30,-18170.288671588358,0.19595962979603385,-0.600757152152615
households_residual,2021-09-30,12600.324620021522,0.10716122975726809,-0.4390626099745867
households_residual,2021-12-31,12733.39641493494,0.07413030302676167,-0.39998460436400884
households_residual,2022-03-31,19909.54457918104,0.09356454605128112,-0.4408931801259848
households_residual,2022-06-30,23683.67028118642,0.09066295480804894,-0.44077841367448406
households_residual,2022-09-30,44586.37006248295,0.13591888972391106,-0.5698492703041266
households_residual,2022-12-31,68123.5197579903,0.16850871419196473,-0.6890511656356418
households_residual,2023-03-31,80701.55259370967,0.19340621909872804,-0.7670924216979322
households_residual,2023-06-30,84781.83053224435,0.13631423648793847,-0.6541220096738588
households_residual,2023-09-30,85921.86211426392,0.08954528114263012,-0.5591304902085392
households_residual,2023-12-31,85290.94057865631,0.08089139261035216,-0.5395339828504071
households_residual,2024-03-31,73771.71357219678,0.05734573200945074,-0.47019140136274085
households_residual,2024-06-30,63963.59222791211,0.0639354004058363,-0.4657465115345586
households_residual,2024-09-30,66690.54894724811,0.07105987862687371,-0.4808225775195057
households_residual,2024-12-31,68360.24510843272,0.04770387410001022,-0.4259584035896403
households_residual,2025-03-31,57664.117124813616,0.06636130465446653,-0.47471225247731447
households_residual,2025-06-30,160051.55015518065,-0.18944200850623655,-0.8153083407883689
households_residual,2025-09-30,143890.34720874694,-0.15773354880209542,-0.8654329907271687
households_residual,2025-12-31,137883.0642445941,-0.17678431323321944,-1.0063274313064905
insurers,2005-09-30,2650.4015256118305,0.011713216565088037,0.0357817831154123
insurers,2005-12-31,2345.7738328765868,0.00980138374238247,0.05377972212661259
insurers,2006-03-31,4699.112904655111,-0.005630961566084277,-0.10734404412768268
insurers,2006-06-30,1038.7350117553312,0.018221404358078622,-0.01375574958808478
insurers,2006-09-30,450.4547028725105,0.018946506548720394,0.028035469383687294
insurers,2006-12-31,348.2652665067216,0.01937950578072609,0.023195480943285822
insurers,2007-03-31,-1933.1252353514026,0.00425815668023255,0.2988226550107802
insurers,2007-06-30,-5145.922363079764,0.032780978995834875,0.3212555907748033
insurers,2007-09-30,-7173.176709637249,0.03201808156705975,0.5311041953399404
insurers,2007-12-31,-6355.555249965152,0.031475610909272984,0.4433274510666877
insurers,2008-03-31,-3360.68579035843,0.0312980303797061,-0.030848892677058648
insurers,2008-06-30,-2375.839090045701,0.02072516645180517,-0.06633647040415439
insurers,2008-09-30,-2259.298873535614,0.018600600881123277,-0.06661644484057591
insurers,2008-12-31,-2272.5351473135747,0.021048130808938317,-0.06495010377643766
insurers,2009-03-31,-2771.302369692458,0.02645768267594991,-0.06569259591690917
insurers,2009-06-30,-2722.67438710941,0.02869660304248527,-0.03950757384002834
insurers,2009-09-30,-3293.381767736932,0.030363856404104845,-0.03753051091517772
insurers,2009-12-31,-3652.401595293372,0.03163861909347112,-0.03970827654984137
insurers,2010-03-31,-3695.0091950012493,0.029174210774291227,-0.03728224429813774
insurers,2010-06-30,-4540.209407681386,0.03190919557685467,-0.04015828225361243
insurers,2010-09-30,-5319.225268274819,0.03440501831250224,-0.041767804079834936
insurers,2010-12-31,-5185.06917634803,0.03446397318165186,-0.025124013617358838
insurers,2011-03-31,-4259.917180699965,0.03161734369573264,-0.0042610307722856485
insurers,2011-06-30,-3759.0360978207036,0.02958861615784561,0.004439403180820476
insurers,2011-09-30,-4079.593777990663,0.030788213318176418,0.004583023711445467
insurers,2011-12-31,-3929.910466379919,0.032832831797768795,0.0024666131609053306
insurers,2012-03-31,-2524.01022434967,0.02819422192828704,0.00321187859258904
insurers,2012-06-30,-197.75130601281464,0.020979669866891443,0.003806887108750731
insurers,2012-09-30,2159.893922069554,0.015179806720617807,0.002450965374902809
insurers,2012-12-31,5787.3242555255565,0.005871075966278075,-0.0006458426565321403
insurers,2013-03-31,4170.370021447924,0.007521754336408726,-0.0011465763591357223
insurers,2013-06-30,-5500.890743771635,0.030574020755654643,0.014563442982641233
insurers,2013-09-30,-6768.753201110492,0.03466597402926951,0.01453398322482825
insurers,2013-12-31,-5933.52141820902,0.03185573569593192,0.009331650993310178
insurers,2014-03-31,-5052.301825685102,0.026794894326143955,0.011918792269281768
insurers,2014-06-30,204.56426398512556,0.012406148924993931,0.00565523860621853
insurers,2014-09-30,1170.5613221624815,0.010639395253548034,0.003350551924946353
insurers,2014-12-31,1409.0837188221635,0.01022071113014337,0.002709128226529041
insurers,2015-03-31,401.5838948812428,0.01320685820922585,0.004621590212040677
insurers,2015-06-30,113.6538980501914,0.01306649100106247,0.006277455634534664
insurers,2015-09-30,476.9761395762368,0.010276719662687978,0.0069166067918726626
insurers,2015-12-31,1227.7297348723441,0.0050075420243051675,0.005332789496359983
insurers,2016-03-31,2614.149612907643,0.0032002827743190998,-0.01198251944468097
insurers,2016-06-30,5149.516537364299,-0.0006991181703050106,-0.046815599863744395
insurers,2016-09-30,5813.769137828894,-0.003161500201790943,-0.05223081938259301
insurers,2016-12-31,4692.419836857525,-0.008833433342776148,-0.035909639233668994
insurers,2017-03-31,5187.553133557779,-0.008879447426705399,-0.04011341445633599
insurers,2017-06-30,6290.805381357504,-0.009879834647527574,-0.04759750845158162
insurers,2017-09-30,6961.908294506141,-0.00697511228673663,-0.05886053846210895
insurers,2017-12-31,7634.697836819767,-0.005864501818772431,-0.06664645338797327
insurers,2018-03-31,7826.198391809815,-0.014356588832424428,-0.04374239195920929
insurers,2018-06-30,6568.548409542364,-0.014219915422658092,-0.00041954518548333877
insurers,2018-09-30,7073.10491453992,-0.016401242006552796,0.028822623824604935
insurers,2018-12-31,6651.708219950915,-0.012710884060146217,0.06629743253232265
insurers,2019-03-31,6681.778523765365,-0.010888073273864228,0.08858515018460808
insurers,2019-06-30,7414.168844388708,-0.012509202726659228,0.10108994690232748
insurers,2019-09-30,7191.592434893693,-0.010503534489369432,0.10179564773458713
insurers,2019-12-31,5520.519082441887,-0.011611446441963257,0.023430594073945012
insurers,2020-03-31,6379.203979658481,-0.012958357501783358,0.04095644034441804
insurers,2020-06-30,7852.256946013666,-0.017578040886720492,0.0404949200972896
insurers,2020-09-30,8322.529763450466,-0.01818303041137396,0.04143412516924287
insurers,2020-12-31,7337.451243903055,-0.01841038697971606,0.0403778013877811
insurers,2021-03-31,5820.625497033355,-0.016090427107013302,0.03561883173466426
insurers,2021-06-30,6287.321080864446,-0.017474169554094737,0.039555164654742764
insurers,2021-09-30,4478.359277132851,-0.013794319266683983,0.03343760566728681
insurers,2021-12-31,5063.285846885459,-0.013876714533737755,0.032442913377031576
insurers,2022-03-31,3778.2315573561787,-0.020236639837476932,0.04467142357448753
insurers,2022-06-30,2275.2187300301825,-0.018813812537739755,0.044052962651058764
insurers,2022-09-30,1880.5983620851352,-0.017903541465842,0.04237004635279038
insurers,2022-12-31,2555.067957858426,-0.014255844951543709,0.032248840114395654
insurers,2023-03-31,3595.3833170645607,-0.012051012690086717,0.025541503284809343
insurers,2023-06-30,4256.1883247853675,-0.009428123096890203,0.01897226655726336
insurers,2023-09-30,4032.6838178781413,-0.0037682504970769103,0.007602069018143262
insurers,2023-12-31,4633.123537925261,-0.0017801013532773766,0.0024546593176945886
insurers,2024-03-31,5581.482124317343,5.0934403632413135e-05,-0.0030246147098172064
insurers,2024-06-30,11833.476967319495,-0.003030985896627732,-0.008879075877062778
insurers,2024-09-30,13254.297580296574,0.002082408924891682,-0.01953577309466863
insurers,2024-12-31,10780.468462856405,-0.0023508880123051285,-0.007057202142886721
insurers,2025-03-31,13680.11535051464,-0.002972942493352503,-0.01623741844464897
insurers,2025-06-30,18590.46698538664,-0.0230059126388242,-0.05731073956288308
insurers,2025-09-30,8708.121180913338,0.004786534171831307,-0.062949117473868
insurers,2025-12-31,8148.424710208663,0.0043446555137231545,-0.05952820513106105
money_market_funds,2005-09-30,-15825.065413425325,0.09220930405763543,0.16034745805351885
money_market_funds,2005-12-31,-15002.024163944112,0.09737468236277311,0.11172073577866891
money_market_funds,2006-03-31,-13137.657220350637,0.08514883917669913,-0.01592505365904656
money_market_funds,2006-06-30,-7381.55378075495,0.04763995633569784,-0.16309671731438258
money_market_funds,2006-09-30,-8303.874436827358,0.04877678977733095,-0.0975753936900895
money_market_funds,2006-12-31,-7083.4736005186705,0.04360568165056449,-0.03977366632516688
money_market_funds,2007-03-31,-5688.005468998389,0.05285502355768001,-0.2083677484338251
money_market_funds,2007-06-30,-3341.334428090921,0.032021563344678886,-0.2247530720714843
money_market_funds,2007-09-30,5785.574588532329,0.0354562065769259,-1.1695132223623024
money_market_funds,2007-12-31,7996.082844475966,0.03398959161292291,-1.4068250194055145
money_market_funds,2008-03-31,4284.7888194069155,0.034209652476088696,-0.8192174942360028
money_market_funds,2008-06-30,-7205.670316602013,0.1575659686170181,-0.40517481979778724
money_market_funds,2008-09-30,-14685.171443838903,0.293919676003758,-0.38720618051152705
money_market_funds,2008-12-31,-12239.96543991286,0.2695186961960625,-0.3816591701126688
money_market_funds,2009-03-31,-8110.1079460503615,0.18263577703831116,-0.4020438126913983
money_market_funds,2009-06-30,-7297.572437238749,0.17765938305334375,-0.4329456895708639
money_market_funds,2009-09-30,-8157.497024842312,0.16349358195360594,-0.5192924185127259
money_market_funds,2009-12-31,-9867.400083310853,0.1573786093122165,-0.5173954855888461
money_market_funds,2010-03-31,-6862.533915596647,0.11778593874068118,-0.48108276664714406
money_market_funds,2010-06-30,-7624.860447988279,0.10740526034745762,-0.47086867733514903
money_market_funds,2010-09-30,-8099.511097618738,0.09602315766341675,-0.4819941998419695
money_market_funds,2010-12-31,-3098.6816137088867,0.09061988331533224,-0.2658979441664485
money_market_funds,2011-03-31,437.61645464970206,0.07997381174753382,-0.1892370651221954
money_market_funds,2011-06-30,3492.979716428537,0.06870683724050645,-0.15131307180136172
money_market_funds,2011-09-30,5553.058341574042,0.06713887532507895,-0.15312214980692568
money_market_funds,2011-12-31,7444.178331001446,0.07363717268950057,-0.16326734217813105
money_market_funds,2012-03-31,8604.771485795702,0.07349326418721895,-0.1665783623032384
money_market_funds,2012-06-30,-636.1841877683086,0.08959071872935791,-0.15608589860225516
money_market_funds,2012-09-30,-5901.2218951091,0.10169273472784732,-0.15186466714540242
money_market_funds,2012-12-31,-18788.183898250125,0.12830966075754632,-0.13699171121228626
money_market_funds,2013-03-31,-39819.359548676766,0.16457810948571516,-0.04904429814927967
money_market_funds,2013-06-30,-54519.85711427068,0.1958433120895188,0.002582992648518151
money_market_funds,2013-09-30,-23191.62796899783,0.08161875367101377,0.0105864759005043
money_market_funds,2013-12-31,-6706.213699700231,0.008081718907237608,0.024403931937951054
money_market_funds,2014-03-31,-12462.235797404943,0.03908703862011972,0.008638473610457921
money_market_funds,2014-06-30,-42484.43036426107,0.1236371303885659,0.06313657678538837
money_market_funds,2014-09-30,-44370.60625751155,0.1459924120214746,0.08046130527690623
money_market_funds,2014-12-31,-36764.8720979487,0.1377021821485624,0.05230254323267636
money_market_funds,2015-03-31,-29504.36215852483,0.1494664625553735,0.0012817754944487534
money_market_funds,2015-06-30,-35644.69210397119,0.1809922377043076,-0.0019380207238833464
money_market_funds,2015-09-30,-34251.686209820735,0.20903656033502416,-0.031139485891407144
money_market_funds,2015-12-31,-32605.929775197335,0.20726682067189137,-0.05968408145883817
money_market_funds,2016-03-31,-30861.33476616637,0.21362874969160606,-0.052665540128690916
money_market_funds,2016-06-30,-32726.645978485478,0.22475039778785702,-0.11285314746602436
money_market_funds,2016-09-30,-24998.872896353972,0.23599051541216548,-0.18758319533256912
money_market_funds,2016-12-31,-20577.745187517663,0.23702708910018613,-0.2290383171790514
money_market_funds,2017-03-31,-24906.80831273783,0.26272208252699647,-0.234386595803228
money_market_funds,2017-06-30,-31885.094704212675,0.29869459417218386,-0.23036210155756828
money_market_funds,2017-09-30,-31714.537496110162,0.2934417258699541,-0.22669646106625213
money_market_funds,2017-12-31,-26205.58352119918,0.3114936934844785,-0.30064029139872456
money_market_funds,2018-03-31,-27869.361809978862,0.32888923732402325,-0.286418295033381
money_market_funds,2018-06-30,-48513.41542771184,0.3722395494369569,-0.15299587195614606
money_market_funds,2018-09-30,-53515.91022113527,0.37975474729296577,-0.2776064976680922
money_market_funds,2018-12-31,-54443.59388612947,0.39795594702428283,-0.18269652168550182
money_market_funds,2019-03-31,-48462.51737783449,0.4017547950642181,-0.09700517401404371
money_market_funds,2019-06-30,-53426.54836026244,0.4365538634495939,0.36798175780364595
money_market_funds,2019-09-30,-48677.24234181978,0.4383060778139629,0.54074780170458
money_market_funds,2019-12-31,-57406.77184623011,0.4322488389811844,0.044238338075339036
money_market_funds,2020-03-31,-61334.66675946884,0.44148212770602624,0.1035240421802247
money_market_funds,2020-06-30,-53800.75380096387,0.40872936327015796,0.0871200681584923
money_market_funds,2020-09-30,-70407.32420819791,0.43147623201652296,0.030319312555845454
money_market_funds,2020-12-31,-79229.75638637939,0.44702599966610357,-0.017294586606615734
money_market_funds,2021-03-31,-78447.50985599388,0.43931947370666047,0.0017429103104985302
money_market_funds,2021-06-30,-105531.82801671527,0.4904686126135498,-0.10276978945220105
money_market_funds,2021-09-30,-151666.63789685193,0.6057674562300953,-0.3059670098817313
money_market_funds,2021-12-31,-163192.3941904823,0.5743160466551612,-0.24698791140753618
money_market_funds,2022-03-31,-182292.9611527572,0.5463983690555859,-0.1786396102758054
money_market_funds,2022-06-30,-198277.66075616973,0.5613578992045767,-0.1848476149953725
money_market_funds,2022-09-30,-211795.78308592347,0.5286824196509001,-0.09341994378045988
money_market_funds,2022-12-31,-231760.4404847594,0.5257081927731422,-0.053264011769269974
money_market_funds,2023-03-31,-228280.08562857666,0.516940744733218,-0.047689944433014025
money_market_funds,2023-06-30,-231953.35869614265,0.5259971500468171,-0.06069014474695882
money_market_funds,2023-09-30,-240451.42056070818,0.585372764470903,-0.17094567137714275
money_market_funds,2023-12-31,-240764.79547426692,0.6243419436024499,-0.2547214215933242
money_market_funds,2024-03-31,-256750.68701123484,0.6506994584432099,-0.2846376125109251
money_market_funds,2024-06-30,-261345.10589178163,0.6563352378891594,-0.2894402684472963
money_market_funds,2024-09-30,-263941.10104658804,0.6527161320728684,-0.2814123223842545
money_market_funds,2024-12-31,-270588.13800050487,0.6786196131028491,-0.33871315127872786
money_market_funds,2025-03-31,-322348.7071028809,0.7705264802333234,-0.5828220290640528
money_market_funds,2025-06-30,-300891.90749383805,0.7155854293615058,-0.6584480093754888
money_market_funds,2025-09-30,-298748.11189424497,0.7019414197755798,-0.6798908179987763
money_market_funds,2025-12-31,-292687.83377415774,0.7114374266485073,-0.6584467730762287
mutual_funds_etfs,2005-09-30,6037.498462564629,-0.05032897199234494,0.3309352704693596
mutual_funds_etfs,2005-12-31,6603.066781293786,-0.04677948486095496,0.2975205010642643
mutual_funds_etfs,2006-03-31,8355.573329144128,-0.058271788084959246,0.1775333480181202
mutual_funds_etfs,2006-06-30,938.3369010096459,-0.009938352957107325,0.3671767476388517
mutual_funds_etfs,2006-09-30,2396.330572434767,-0.01173544592304374,0.2636014080227814
mutual_funds_etfs,2006-12-31,2503.569733790389,-0.012189841956129871,0.26868056610191676
mutual_funds_etfs,2007-03-31,3535.7251800753443,-0.00534858316394214,0.1439802622187422
mutual_funds_etfs,2007-06-30,2664.0594210638455,0.002389959474901248,0.15006655438168076
mutual_funds_etfs,2007-09-30,2060.875719039018,0.0021629690648744195,0.2125043330359904
mutual_funds_etfs,2007-12-31,4611.669067513345,0.0004705837571550462,-0.06133918317105711
mutual_funds_etfs,2008-03-31,4326.327894166157,0.0004875030377292626,-0.01616124265571756
mutual_funds_etfs,2008-06-30,2248.711471126505,0.022791843122531557,0.05870276843991609
mutual_funds_etfs,2008-09-30,1557.3366067209754,0.03539582891677192,0.06036371685596093
mutual_funds_etfs,2008-12-31,2378.7993882796172,0.02491809463347559,0.06055662937470678
mutual_funds_etfs,2009-03-31,3245.005572707249,0.03571415027650366,0.07457358554459294
mutual_funds_etfs,2009-06-30,1441.1500898405661,0.03897360988394273,0.05710564431841866
mutual_funds_etfs,2009-09-30,1584.8704456749629,0.04114544648834393,0.07048866908579886
mutual_funds_etfs,2009-12-31,1716.3294311132174,0.03994128154092585,0.0720284819576379
mutual_funds_etfs,2010-03-31,1139.1753178938798,0.05294836678917497,0.05980294272787819
mutual_funds_etfs,2010-06-30,1280.1669021483954,0.06244028545859404,0.05036503627506101
mutual_funds_etfs,2010-09-30,877.0759412452901,0.061702605040830846,0.047936820310519504
mutual_funds_etfs,2010-12-31,-305.9726118494401,0.06301813143152694,-0.001202566305836697
mutual_funds_etfs,2011-03-31,-1101.1115608516654,0.06769327287817861,-0.04841161414865466
mutual_funds_etfs,2011-06-30,-232.01447961854993,0.06433209007350746,-0.03548770961481143
mutual_funds_etfs,2011-09-30,-735.4944355865365,0.06190039350459752,-0.03463942722455043
mutual_funds_etfs,2011-12-31,551.4478080717274,0.06706645787950036,-0.0421818567109079
mutual_funds_etfs,2012-03-31,1032.0955726765715,0.07173654965183604,-0.04859195150212504
mutual_funds_etfs,2012-06-30,-1282.9044223714557,0.07833576299482457,-0.04859007121886298
mutual_funds_etfs,2012-09-30,6133.025392477318,0.06559786817390945,-0.060582680158780156
mutual_funds_etfs,2012-12-31,1643.2168380237063,0.06662208221082451,-0.05045288713494153
mutual_funds_etfs,2013-03-31,5295.242637043064,0.06077686373660489,-0.06283498800203714
mutual_funds_etfs,2013-06-30,7955.230770677916,0.059387493499657766,-0.1035503889003937
mutual_funds_etfs,2013-09-30,-3828.64716696709,0.09322769591838766,-0.10149882398286578
mutual_funds_etfs,2013-12-31,-6153.5436980902905,0.10722890899862912,-0.12685355416256175
mutual_funds_etfs,2014-03-31,236.35832644953453,0.10353804185767432,-0.12632950082382294
mutual_funds_etfs,2014-06-30,11600.638253489624,0.07166337047859855,-0.1459336175118586
mutual_funds_etfs,2014-09-30,18340.92891248285,0.058269887154805015,-0.1627377195271002
mutual_funds_etfs,2014-12-31,20859.90535264397,0.05624495214479474,-0.17316128169994086
mutual_funds_etfs,2015-03-31,22534.4711466942,0.04929064790757234,-0.1741123797880074
mutual_funds_etfs,2015-06-30,20669.557246426815,0.04592348525253754,-0.16064361364262583
mutual_funds_etfs,2015-09-30,29275.32258639427,0.03150093656172274,-0.18770947900558346
mutual_funds_etfs,2015-12-31,30204.437522758628,0.02258010412278112,-0.18351788084982143
mutual_funds_etfs,2016-03-31,30655.15906885398,0.02046495394329702,-0.1942426710463416
mutual_funds_etfs,2016-06-30,39032.59140903958,0.008950871088242393,-0.3235892534268759
mutual_funds_etfs,2016-09-30,37603.85150984481,0.017110975691424526,-0.3127838858938346
mutual_funds_etfs,2016-12-31,32952.24620202674,0.0011613716823432837,-0.2532161098683045
mutual_funds_etfs,2017-03-31,32526.972445775176,-0.007010293612873101,-0.23593690408942827
mutual_funds_etfs,2017-06-30,36785.88845925775,-0.014535287292609158,-0.25947573738579566
mutual_funds_etfs,2017-09-30,36056.12451801648,-0.008057173431473113,-0.2577287018788577
mutual_funds_etfs,2017-12-31,39176.77200439301,0.01622724076955232,-0.31560904606138535
mutual_funds_etfs,2018-03-31,41943.05159874554,-0.01775610562624903,-0.3201186693363786
mutual_funds_etfs,2018-06-30,41927.78266682796,-0.026591325620904445,-0.19539980582272207
mutual_funds_etfs,2018-09-30,43911.330419500635,-0.041348589028242615,-0.008022683625684417
mutual_funds_etfs,2018-12-31,41245.663130853485,-0.009735629334799394,0.23921875981333762
mutual_funds_etfs,2019-03-31,41970.2275006327,-0.03191537548273503,-0.02474521160873216
mutual_funds_etfs,2019-06-30,46683.001478925056,-0.04142408995413504,0.07702798746386162
mutual_funds_etfs,2019-09-30,41463.95029040361,-0.014322210371537778,0.00955743382137327
mutual_funds_etfs,2019-12-31,41005.3004601678,-0.014701094472631121,-0.036126792323651936
mutual_funds_etfs,2020-03-31,39528.96477973704,-0.015349545091707831,-0.20081534678075902
mutual_funds_etfs,2020-06-30,25539.85708503255,0.049367862208145034,-0.16435200390526777
mutual_funds_etfs,2020-09-30,27544.65938540178,0.0460886524269579,-0.1483844753459485
mutual_funds_etfs,2020-12-31,30817.643520065652,0.049672238763190095,-0.15101060548752807
mutual_funds_etfs,2021-03-31,34542.48673285187,0.04372821890329393,-0.13869506718363225
mutual_funds_etfs,2021-06-30,40283.83106138952,0.030808454959421618,-0.10771115833684312
mutual_funds_etfs,2021-09-30,45788.85701566834,0.017146425548055014,-0.08367579850742546
mutual_funds_etfs,2021-12-31,51625.09024191365,0.025905899335091697,-0.10500839989901165
mutual_funds_etfs,2022-03-31,50437.15543885206,0.00535651986500218,-0.06872785795449401
mutual_funds_etfs,2022-06-30,39541.40433197316,0.015034018285404861,-0.07184636198814484
mutual_funds_etfs,2022-09-30,33166.26023979796,-0.0006095281083496804,-0.028183285092061888
mutual_funds_etfs,2022-12-31,30638.622812326903,-0.0019522388528040548,-0.020712098894491732
mutual_funds_etfs,2023-03-31,33319.188276929264,0.004922383753780702,-0.04006575547158393
mutual_funds_etfs,2023-06-30,33665.43369118345,-0.009649188448983654,-0.010102059546426682
mutual_funds_etfs,2023-09-30,34570.00393999117,-0.019357011140812848,0.008635668780322214
mutual_funds_etfs,2023-12-31,35107.84562591324,-0.01187240673769889,-0.008301929379275657
mutual_funds_etfs,2024-03-31,34010.34996517208,-0.01244994698823252,-0.005254870228586796
mutual_funds_etfs,2024-06-30,32650.84626120068,-0.011017354869058636,-0.006041114082738266
mutual_funds_etfs,2024-09-30,33195.243366745926,-0.004019133737242135,-0.020198540148198166
mutual_funds_etfs,2024-12-31,32125.68290283965,-0.0060390282095876355,-0.014555650454431086
mutual_funds_etfs,2025-03-31,59145.32541740221,-0.04742692061552742,0.07960559596367615
mutual_funds_etfs,2025-06-30,39852.097015125844,-0.0012090254242992549,0.1374643296445702
mutual_funds_etfs,2025-09-30,26448.21365377857,0.035022932264166,0.12545845545344683
mutual_funds_etfs,2025-12-31,26805.656266209702,0.03519533781036427,0.1219108142187062
nonfinancial_corporates,2005-09-30,8773.23302492446,0.012295322253816554,-0.6998759858410092
nonfinancial_corporates,2005-12-31,8810.889804876299,0.012531654897322813,-0.7021008145256434
nonfinancial_corporates,2006-03-31,9704.175603589627,0.006673810156541217,-0.7632605402771027
nonfinancial_corporates,2006-06-30,6309.139724586886,0.028797110122021734,-0.6764564924128261
nonfinancial_corporates,2006-09-30,4271.371058167526,0.03130882180390327,-0.5316941482271557
nonfinancial_corporates,2006-12-31,4273.010740263799,0.03130187410839118,-0.5316164881218242
nonfinancial_corporates,2007-03-31,2263.6394267460855,0.017983503106376645,-0.2888534292127545
nonfinancial_corporates,2007-06-30,1662.9839098128423,0.02331604976315445,-0.2846594306215031
nonfinancial_corporates,2007-09-30,1476.8883931903254,0.023246018199833844,-0.2653959945630832
nonfinancial_corporates,2007-12-31,-211.7318592774512,0.024366373993180673,-0.08411211762699661
nonfinancial_corporates,2008-03-31,-1377.0868749146568,0.02443547361959224,0.10039802143958304
nonfinancial_corporates,2008-06-30,63.84524883404146,0.008966285096242779,0.048476041374296196
nonfinancial_corporates,2008-09-30,766.2480811162666,-0.0038387440937200264,0.046788599536635875
nonfinancial_corporates,2008-12-31,673.7958780745163,-0.00013734530879744002,0.048614712822829836
nonfinancial_corporates,2009-03-31,455.236581988492,0.004230116844770204,0.049548184234666004
nonfinancial_corporates,2009-06-30,108.22211855104595,0.0026996765564640864,0.022344826193731272
nonfinancial_corporates,2009-09-30,100.45662218000095,0.001419208974256594,0.015392153590654115
nonfinancial_corporates,2009-12-31,-101.43936419800666,0.0018009733893996345,0.014504856343077346
nonfinancial_corporates,2010-03-31,-985.9089579402487,0.0018715117200142522,0.015074804648586028
nonfinancial_corporates,2010-06-30,-1697.43188797641,0.004716297946087958,0.01211293619622547
nonfinancial_corporates,2010-09-30,-1520.1835748713086,0.004697424103381712,0.012910798241882546
nonfinancial_corporates,2010-12-31,-2089.372309268238,0.0057277976855604745,0.010410606862932817
nonfinancial_corporates,2011-03-31,-2487.202166334072,0.007296640722024354,-0.003089981053201137
nonfinancial_corporates,2011-06-30,-1274.6250243627048,0.003201496244370331,0.006816286801464881
nonfinancial_corporates,2011-09-30,-1455.3778076953135,0.0021213738062340884,0.007150711163176267
nonfinancial_corporates,2011-12-31,-1634.5818825497718,0.0030152020399081005,0.006816399484343175
nonfinancial_corporates,2012-03-31,-1148.3347512302664,0.0016521049863898111,0.0068171689878522845
nonfinancial_corporates,2012-06-30,274.7412056118391,-0.0020686823710361897,0.006472271236296799
nonfinancial_corporates,2012-09-30,-760.6992057744899,0.00046579193609546727,0.0070856437642340545
nonfinancial_corporates,2012-12-31,-909.5927846518473,0.0010110104906021341,0.007114908501145381
nonfinancial_corporates,2013-03-31,1493.2453876585798,-0.0034427646488732703,-0.004912315555488814
