date,seller,buyer,baseline_amount
1966-12-31,state_local_governments,banks,87.12710154673739
1966-12-31,state_local_governments,dealers,28.737726967047923
1966-12-31,state_local_governments,nonfinancial_corporates,9.477695583950357
1966-12-31,state_local_governments,other_financial,25.657475902264306
1966-12-31,_residual,banks,1984.3053127101603
1966-12-31,_residual,dealers,654.4969737726957
1966-12-31,_residual,nonfinancial_corporates,215.85294776955513
1966-12-31,_residual,other_financial,584.3447657475889
1967-03-31,households_residual,banks,462.1078961600873
1967-03-31,households_residual,dealers,94.17252568956172
1967-03-31,households_residual,foreigners_official,83.99810708491054
1967-03-31,households_residual,other_financial,230.46241211465664
1967-03-31,households_residual,state_local_governments,4.259058950783798
1967-03-31,insurers,banks,229.2055164954024
1967-03-31,insurers,dealers,46.70957274202285
1967-03-31,insurers,foreigners_official,41.6630611141159
1967-03-31,insurers,other_financial,114.30935640886952
1967-03-31,insurers,state_local_governments,2.1124932395892557
1967-03-31,mutual_funds_etfs,banks,116.18712817739214
1967-03-31,mutual_funds_etfs,dealers,23.677663601947295
1967-03-31,mutual_funds_etfs,foreigners_official,21.11952406706361
1967-03-31,mutual_funds_etfs,other_financial,57.94483504597058
1967-03-31,mutual_funds_etfs,state_local_governments,1.070849107626371
1967-03-31,nonfinancial_corporates,banks,321.6270957274203
1967-03-31,nonfinancial_corporates,dealers,65.5440778799351
1967-03-31,nonfinancial_corporates,foreigners_official,58.4626825310979
1967-03-31,nonfinancial_corporates,other_financial,160.40183883180094
1967-03-31,nonfinancial_corporates,state_local_governments,2.96430502974582
1967-03-31,pensions,banks,248.7460789616005
1967-03-31,pensions,dealers,50.69172525689573
1967-03-31,pensions,foreigners_official,45.21498107084923
1967-03-31,pensions,other_financial,124.05462412114646
1967-03-31,pensions,state_local_governments,2.292590589508072
1967-03-31,_residual,banks,575.1262844780977
1967-03-31,_residual,dealers,117.2044348296373
1967-03-31,_residual,foreigners_official,104.54164413196283
1967-03-31,_residual,other_financial,286.82693347755566
1967-03-31,_residual,state_local_governments,5.300703082746683
1967-06-30,banks,foreigners_official,9.769924687575996
1967-06-30,banks,other_financial,46.56997434411828
1967-06-30,banks,_residual,3878.6601009683054
1967-06-30,dealers,foreigners_official,3.5504427708351107
1967-06-30,dealers,other_financial,16.92377720764715
1967-06-30,dealers,_residual,1409.5257800215177
1967-06-30,households_residual,foreigners_official,7.443515683190285
1967-06-30,households_residual,other_financial,35.48075808987739
1967-06-30,households_residual,_residual,2955.0757262269326
1967-06-30,insurers,foreigners_official,1.124720681950542
1967-06-30,insurers,other_financial,5.361168583961611
1967-06-30,insurers,_residual,446.51411073408786
1967-06-30,mutual_funds_etfs,foreigners_official,0.7820905404294871
1967-06-30,mutual_funds_etfs,other_financial,3.7279649093775724
1967-06-30,mutual_funds_etfs,_residual,310.48994455019294
1967-06-30,nonfinancial_corporates,foreigners_official,6.298932384340963
1967-06-30,nonfinancial_corporates,other_financial,30.024911032027806
1967-06-30,nonfinancial_corporates,_residual,2500.676156583631
1967-06-30,pensions,foreigners_official,0.75229661507983
1967-06-30,pensions,other_financial,3.585947198544178
1967-06-30,pensions,_residual,298.661756186376
1967-06-30,state_local_governments,foreigners_official,0.27807663659779064
1967-06-30,state_local_governments,other_financial,1.3254986344459807
1967-06-30,state_local_governments,_residual,110.39642472895622
1967-09-30,mutual_funds_etfs,banks,146.16712436249222
1967-09-30,mutual_funds_etfs,dealers,5.610043154178862
1967-09-30,mutual_funds_etfs,foreigners_official,9.894076108278398
1967-09-30,mutual_funds_etfs,households_residual,45.369948999607416
1967-09-30,mutual_funds_etfs,insurers,0.3468026677137176
1967-09-30,mutual_funds_etfs,state_local_governments,0.6120047077294032
1967-09-30,nonfinancial_corporates,banks,401.25686543742415
1967-09-30,nonfinancial_corporates,dealers,15.400647312672238
1967-09-30,nonfinancial_corporates,foreigners_official,27.16114162416685
1967-09-30,nonfinancial_corporates,households_residual,124.54923499411511
1967-09-30,nonfinancial_corporates,insurers,0.9520400156931412
1967-09-30,nonfinancial_corporates,state_local_governments,1.6800706159285224
1967-09-30,other_financial,banks,576.9385052961926
1967-09-30,other_financial,dealers,22.14348764221313
1967-09-30,other_financial,foreigners_official,39.05306002353907
1967-09-30,other_financial,households_residual,179.0804236955667
1967-09-30,other_financial,insurers,1.3688701451555543
1967-09-30,other_financial,state_local_governments,2.4156531973328748
1967-09-30,pensions,banks,260.00882699097417
1967-09-30,pensions,dealers,9.979403687721359
1967-09-30,pensions,foreigners_official,17.600039231071587
1967-09-30,pensions,households_residual,80.70615927814802
1967-09-30,pensions,insurers,0.616908591605361
1967-09-30,pensions,state_local_governments,1.0886622204794232
1967-09-30,_residual,banks,5780.628677912917
1967-09-30,_residual,dealers,221.86641820321438
1967-09-30,_residual,foreigners_official,391.2916830129441
1967-09-30,_residual,households_residual,1794.2942330325627
1967-09-30,_residual,insurers,13.715378579832226
1967-09-30,_residual,state_local_governments,24.203609258529777
1967-12-31,dealers,banks,0.7372295009560258
1967-12-31,dealers,foreigners_official,0.35831002502586595
1967-12-31,dealers,households_residual,0.43220962755769965
1967-12-31,dealers,mutual_funds_etfs,0.06683350507958899
1967-12-31,dealers,nonfinancial_corporates,0.4054173413808197
1967-12-31,insurers,banks,26.908876784924868
1967-12-31,insurers,foreigners_official,13.078315913440408
1967-12-31,insurers,households_residual,15.775651405858897
1967-12-31,insurers,mutual_funds_etfs,2.43942293537543
1967-12-31,insurers,nonfinancial_corporates,14.797732960400399
1967-12-31,other_financial,banks,100.63182688061174
1967-12-31,other_financial,foreigners_official,48.90931841601658
1967-12-31,other_financial,households_residual,58.99661416163692
1967-12-31,other_financial,mutual_funds_etfs,9.122773443251038
1967-12-31,other_financial,nonfinancial_corporates,55.33946709848372
1967-12-31,pensions,banks,45.3396143088466
1967-12-31,pensions,foreigners_official,22.036066539084448
1967-12-31,pensions,households_residual,26.5808920948034
1967-12-31,pensions,mutual_funds_etfs,4.110260562344331
1967-12-31,pensions,nonfinancial_corporates,24.933166494921227
1967-12-31,state_local_governments,banks,107.26689238922356
1967-12-31,state_local_governments,foreigners_official,52.13410864124843
1967-12-31,state_local_governments,households_residual,62.88650080965694
1967-12-31,state_local_governments,mutual_funds_etfs,9.724274988959843
1967-12-31,state_local_governments,nonfinancial_corporates,58.98822317091122
1967-12-31,_residual,banks,2223.115560135437
1967-12-31,_residual,foreigners_official,1080.4838804651843
1967-12-31,_residual,households_residual,1303.3281319004861
1967-12-31,_residual,mutual_funds_etfs,201.53643456498978
1967-12-31,_residual,nonfinancial_corporates,1222.5359929339027
1968-03-31,banks,households_residual,186.58611585649774
1968-03-31,banks,mutual_funds_etfs,10.544494486722144
1968-03-31,banks,nonfinancial_corporates,59.40922503494327
1968-03-31,banks,other_financial,7.715483770772499
1968-03-31,banks,pensions,11.744680851064418
1968-03-31,dealers,households_residual,10.140549774807406
1968-03-31,dealers,mutual_funds_etfs,0.5730703525400117
1968-03-31,dealers,nonfinancial_corporates,3.228762230159887
1968-03-31,dealers,other_financial,0.41931977015149263
1968-03-31,dealers,pensions,0.6382978723412017
1968-03-31,foreigners_official,households_residual,611.8131697468547
1968-03-31,foreigners_official,mutual_funds_etfs,34.57524460319938
1968-03-31,foreigners_official,nonfinancial_corporates,194.8019878863177
1968-03-31,foreigners_official,other_financial,25.29895946575568
1968-03-31,foreigners_official,pensions,38.51063829787247
1968-03-31,insurers,households_residual,81.80043485012989
1968-03-31,insurers,mutual_funds_etfs,4.622767510483712
1968-03-31,insurers,nonfinancial_corporates,26.045348656623627
1968-03-31,insurers,other_financial,3.3825128125492956
1968-03-31,insurers,pensions,5.148936170213465
1968-03-31,state_local_governments,households_residual,285.28746699797966
1968-03-31,state_local_governments,mutual_funds_etfs,16.122379251437046
1968-03-31,state_local_governments,nonfinancial_corporates,90.83584407516688
1968-03-31,state_local_governments,other_financial,11.796862866905318
1968-03-31,state_local_governments,pensions,17.95744680851111
1968-03-31,_residual,households_residual,3177.3722627737307
1968-03-31,_residual,mutual_funds_etfs,179.5620437956177
1968-03-31,_residual,nonfinancial_corporates,1011.6788321167885
1968-03-31,_residual,other_financial,131.3868613138657
1968-03-31,_residual,pensions,199.99999999999736
1968-06-30,banks,other_financial,66.1239979312106
1968-06-30,banks,_residual,2790.876002068789
1968-06-30,dealers,other_financial,1.4581070597371133
1968-06-30,dealers,_residual,61.54189294026289
1968-06-30,foreigners_official,other_financial,30.41194724592657
1968-06-30,foreigners_official,_residual,1283.5880527540733
1968-06-30,households_residual,other_financial,36.36009826738996
1968-06-30,households_residual,_residual,1534.63990173261
1968-06-30,insurers,other_financial,9.118955262477888
1968-06-30,insurers,_residual,384.88104473752213
1968-06-30,mutual_funds_etfs,other_financial,2.7773467804507823
1968-06-30,mutual_funds_etfs,_residual,117.22265321954923
1968-06-30,nonfinancial_corporates,other_financial,29.46302042927288
1968-06-30,nonfinancial_corporates,_residual,1243.536979570727
1968-06-30,pensions,other_financial,2.8930695629695253
1968-06-30,pensions,_residual,122.10693043703048
1968-06-30,state_local_governments,other_financial,0.39345746056467934
1968-06-30,state_local_governments,_residual,16.60654253943532
1968-09-30,nonfinancial_corporates,banks,324.21600721742345
1968-09-30,nonfinancial_corporates,dealers,147.35455599948415
1968-09-30,nonfinancial_corporates,foreigners_official,51.81698672509375
1968-09-30,nonfinancial_corporates,households_residual,117.21794045624425
1968-09-30,nonfinancial_corporates,insurers,6.207243201444085
1968-09-30,nonfinancial_corporates,mutual_funds_etfs,32.205696610388365
1968-09-30,nonfinancial_corporates,state_local_governments,18.9815697899219
1968-09-30,other_financial,banks,177.90076040726714
1968-09-30,other_financial,dealers,80.85500708854194
1968-09-30,other_financial,foreigners_official,28.432529965202082
1968-09-30,other_financial,households_residual,64.3187266400308
1968-09-30,other_financial,insurers,3.4059801520822064
1968-09-30,other_financial,mutual_funds_etfs,17.671607165872427
1968-09-30,other_financial,state_local_governments,10.415388581003356
1968-09-30,pensions,banks,73.38986982858408
1968-09-30,pensions,dealers,33.355329295011806
1968-09-30,pensions,foreigners_official,11.72934656527947
1968-09-30,pensions,households_residual,26.533573914164037
1968-09-30,pensions,insurers,1.4050779739665789
1968-09-30,pensions,mutual_funds_etfs,7.290114705503907
1968-09-30,pensions,state_local_governments,4.296687717490111
1968-09-30,_residual,banks,3028.493362546725
1968-09-30,_residual,dealers,1376.4351076169621
1968-09-30,_residual,foreigners_official,484.0211367444247
1968-09-30,_residual,households_residual,1094.929758989561
1968-09-30,_residual,insurers,57.981698672507136
1968-09-30,_residual,mutual_funds_etfs,300.8325815182353
1968-09-30,_residual,state_local_governments,177.30635391158464
1968-12-31,dealers,banks,300.664438810786
1968-12-31,dealers,foreigners_official,175.67112237842818
1968-12-31,dealers,nonfinancial_corporates,202.35307674579397
1968-12-31,dealers,pensions,24.533072136436907
1968-12-31,dealers,state_local_governments,73.77828992855494
1968-12-31,households_residual,banks,769.654528693249
1968-12-31,households_residual,foreigners_official,449.69094261350557
1968-12-31,households_residual,nonfinancial_corporates,517.9926250288089
1968-12-31,households_residual,pensions,62.80087577782752
1968-12-31,households_residual,state_local_governments,188.86102788660892
1968-12-31,insurers,banks,51.85203964046939
1968-12-31,insurers,foreigners_official,30.29592071905958
1968-12-31,insurers,nonfinancial_corporates,34.8974418068677
1968-12-31,insurers,pensions,4.230928785435118
1968-12-31,insurers,state_local_governments,12.723669048168212
1968-12-31,mutual_funds_etfs,banks,101.38234616270971
1968-12-31,mutual_funds_etfs,foreigners_official,59.23530767457931
1968-12-31,mutual_funds_etfs,nonfinancial_corporates,68.23231159253262
1968-12-31,mutual_funds_etfs,pensions,8.272412998387264
1968-12-31,mutual_funds_etfs,state_local_governments,24.87762157179107
1968-12-31,other_financial,banks,7.352154874394111
1968-12-31,other_financial,foreigners_official,4.295690251209828
1968-12-31,other_financial,nonfinancial_corporates,4.948144733809339
1968-12-31,other_financial,pensions,0.599907812860926
1968-12-31,other_financial,state_local_governments,1.8041023277257942
1968-12-31,_residual,banks,448.0944918183919
1968-12-31,_residual,foreigners_official,261.81101636321733
1968-12-31,_residual,nonfinancial_corporates,301.57640009218727
1968-12-31,_residual,pensions,36.562802489052274
1968-12-31,_residual,state_local_governments,109.95528923715109
1969-03-31,banks,households_residual,4195.835797134418
1969-03-31,banks,mutual_funds_etfs,244.66181487377574
1969-03-31,banks,nonfinancial_corporates,280.1034796452109
1969-03-31,banks,pensions,17.14919263133716
1969-03-31,banks,state_local_governments,289.2497157152586
1969-03-31,dealers,households_residual,862.2037753013409
1969-03-31,dealers,mutual_funds_etfs,50.2756424835117
1969-03-31,dealers,nonfinancial_corporates,57.5585626563568
1969-03-31,dealers,pensions,3.523993632022123
1969-03-31,dealers,state_local_governments,59.43802592676845
1969-03-31,foreigners_official,households_residual,1164.3506936547647
1969-03-31,foreigners_official,mutual_funds_etfs,67.89401864907896
1969-03-31,foreigners_official,nonfinancial_corporates,77.72913350011373
1969-03-31,foreigners_official,pensions,4.758926540823336
1969-03-31,foreigners_official,state_local_governments,80.2672276552195
1969-03-31,insurers,households_residual,224.5235387764359
1969-03-31,insurers,mutual_funds_etfs,13.092108255629457
1969-03-31,insurers,nonfinancial_corporates,14.988628610416779
1969-03-31,insurers,pensions,0.9176711394140389
1969-03-31,insurers,state_local_governments,15.478053218103833
1969-03-31,other_financial,households_residual,225.35819877188734
1969-03-31,other_financial,mutual_funds_etfs,13.14077780304815
1969-03-31,other_financial,nonfinancial_corporates,15.044348419377434
1969-03-31,other_financial,pensions,0.9210825562891802
1969-03-31,other_financial,state_local_governments,15.535592449397896
1969-03-31,_residual,households_residual,667.7279963611539
1969-03-31,_residual,mutual_funds_etfs,38.935637934956
1969-03-31,_residual,nonfinancial_corporates,44.57584716852431
1969-03-31,_residual,pensions,2.7291335001141603
1969-03-31,_residual,state_local_governments,46.03138503525163
1969-06-30,banks,dealers,139.06322030510822
1969-06-30,banks,other_financial,21.20085270801263
1969-06-30,banks,state_local_governments,188.29231896609022
1969-06-30,banks,_residual,5045.443608020788
1969-06-30,foreigners_official,dealers,14.824128972087795
1969-06-30,foreigners_official,other_financial,2.2600093264946253
1969-06-30,foreigners_official,state_local_governments,20.071947238692257
1969-06-30,foreigners_official,_residual,537.8439144627253
1969-06-30,households_residual,dealers,172.06302045166692
1969-06-30,households_residual,other_financial,26.231829991337605
1969-06-30,households_residual,state_local_governments,232.97421890613373
1969-06-30,households_residual,_residual,6242.730930650861
1969-06-30,insurers,dealers,1.3406168809548422
1969-06-30,insurers,other_financial,0.20438345213606132
1969-06-30,insurers,state_local_governments,1.8152021850651259
1969-06-30,insurers,_residual,48.63979748184397
1969-06-30,mutual_funds_etfs,dealers,15.778029445074255
1969-06-30,mutual_funds_etfs,other_financial,2.4054360135907373
1969-06-30,mutual_funds_etfs,state_local_governments,21.36353340883414
1969-06-30,mutual_funds_etfs,_residual,572.4530011325008
1969-06-30,nonfinancial_corporates,dealers,36.09353141029943
1969-06-30,nonfinancial_corporates,other_financial,5.502631403637674
1969-06-30,nonfinancial_corporates,state_local_governments,48.870828059423395
1969-06-30,nonfinancial_corporates,_residual,1309.5330091266394
1969-06-30,pensions,dealers,7.837452534808578
1969-06-30,pensions,other_financial,1.1948571047906658
1969-06-30,pensions,state_local_governments,10.611951235761182
1969-06-30,pensions,_residual,284.35573912463957
1969-09-30,banks,foreigners_official,228.80298901098905
1969-09-30,banks,households_residual,1005.9825934065931
1969-09-30,banks,mutual_funds_etfs,5.981010989011164
1969-09-30,banks,state_local_governments,93.23340659340671
1969-09-30,dealers,foreigners_official,43.56518681318708
1969-09-30,dealers,households_residual,191.54391208791043
1969-09-30,dealers,mutual_funds_etfs,1.1388131868140154
1969-09-30,dealers,state_local_governments,17.75208791208852
1969-09-30,insurers,foreigners_official,85.92975824175845
1969-09-30,insurers,households_residual,377.8090549450536
1969-09-30,insurers,mutual_funds_etfs,2.2462417582424377
1969-09-30,insurers,state_local_governments,35.01494505494555
1969-09-30,nonfinancial_corporates,foreigners_official,362.41432967032966
1969-09-30,nonfinancial_corporates,households_residual,1593.4341978021987
1969-09-30,nonfinancial_corporates,mutual_funds_etfs,9.473670329670037
1969-09-30,nonfinancial_corporates,state_local_governments,147.677802197802
1969-09-30,other_financial,foreigners_official,105.99718681318701
1969-09-30,other_financial,households_residual,466.0399120879109
1969-09-30,other_financial,mutual_funds_etfs,2.770813186813795
1969-09-30,other_financial,state_local_governments,43.19208791208836
1969-09-30,pensions,foreigners_official,25.898989010989297
1969-09-30,pensions,households_residual,113.87059340659158
1969-09-30,pensions,mutual_funds_etfs,0.6770109890118796
1969-09-30,pensions,state_local_governments,10.553406593407246
1969-09-30,_residual,foreigners_official,1098.3915604395595
1969-09-30,_residual,households_residual,4829.319736263742
1969-09-30,_residual,mutual_funds_etfs,28.712439560436668
1969-09-30,_residual,state_local_governments,447.5762637362616
1969-12-31,foreigners_official,banks,149.21033369214115
1969-12-31,foreigners_official,dealers,430.1649085037677
1969-12-31,foreigners_official,households_residual,1000.0585575888075
1969-12-31,foreigners_official,insurers,2.4951560818069107
1969-12-31,foreigners_official,other_financial,109.28783638320668
1969-12-31,foreigners_official,state_local_governments,626.78320775027
1969-12-31,mutual_funds_etfs,banks,21.564047362756046
1969-12-31,mutual_funds_etfs,dealers,62.16792249730887
1969-12-31,mutual_funds_etfs,households_residual,144.529601722281
1969-12-31,mutual_funds_etfs,insurers,0.36060279870892376
1969-12-31,mutual_funds_etfs,other_financial,15.794402583423498
1969-12-31,mutual_funds_etfs,state_local_governments,90.58342303552165
1969-12-31,nonfinancial_corporates,banks,5.79332615715879
1969-12-31,nonfinancial_corporates,dealers,16.701829924650063
1969-12-31,nonfinancial_corporates,households_residual,38.828848223895235
1969-12-31,nonfinancial_corporates,insurers,0.09687836383297482
1969-12-31,nonfinancial_corporates,other_financial,4.243272335845644
1969-12-31,nonfinancial_corporates,state_local_governments,24.335844994617307
1969-12-31,pensions,banks,15.127018299246965
1969-12-31,pensions,dealers,43.610333692142014
1969-12-31,pensions,households_residual,101.38643702906234
1969-12-31,pensions,insurers,0.2529601722289447
1969-12-31,pensions,other_financial,11.079655543595804
1969-12-31,pensions,state_local_governments,63.54359526372398
1969-12-31,_residual,banks,107.30527448869704
1969-12-31,_residual,dealers,309.3550053821315
1969-12-31,_residual,households_residual,719.1965554359539
1969-12-31,_residual,insurers,1.7944025834222466
1969-12-31,_residual,other_financial,78.59483315392839
1969-12-31,_residual,state_local_governments,450.75392895586697
1970-03-31,banks,dealers,203.85004017677633
1970-03-31,banks,foreigners_official,847.8633989554035
1970-03-31,banks,households_residual,2606.6070711128996
1970-03-31,banks,other_financial,638.2845520289266
1970-03-31,banks,state_local_governments,456.3949377259934
1970-03-31,insurers,dealers,6.0901968662120485
1970-03-31,insurers,foreigners_official,25.330654881478598
1970-03-31,insurers,households_residual,77.87464845319246
1970-03-31,insurers,other_financial,19.069304941743972
1970-03-31,insurers,state_local_governments,13.635194857372914
1970-03-31,mutual_funds_etfs,dealers,8.534853354761639
1970-03-31,mutual_funds_etfs,foreigners_official,35.498593812776306
1970-03-31,mutual_funds_etfs,households_residual,109.13419043792534
1970-03-31,mutual_funds_etfs,other_financial,26.723885094415714
1970-03-31,mutual_funds_etfs,state_local_governments,19.108477300120985
1970-03-31,nonfinancial_corporates,dealers,14.6250502209729
1970-03-31,nonfinancial_corporates,foreigners_official,60.829248694254794
1970-03-31,nonfinancial_corporates,households_residual,187.00883889111955
1970-03-31,nonfinancial_corporates,other_financial,45.79319003615936
1970-03-31,nonfinancial_corporates,state_local_governments,32.74367215749338
1970-03-31,pensions,dealers,8.749296906388794
1970-03-31,pensions,foreigners_official,36.390518280433994
1970-03-31,pensions,households_residual,111.87625552430542
1970-03-31,pensions,other_financial,27.39533949377288
1970-03-31,pensions,state_local_governments,19.588589795098887
1970-03-31,_residual,dealers,185.15056247488826
1970-03-31,_residual,foreigners_official,770.0875853756527
1970-03-31,_residual,households_residual,2367.4989955805577
1970-03-31,_residual,other_financial,579.7337284049814
1970-03-31,_residual,state_local_governments,414.5291281639205
1970-06-30,banks,foreigners_official,88.83040161892927
1970-06-30,banks,mutual_funds_etfs,110.94497198007485
1970-06-30,banks,nonfinancial_corporates,45.71762141967666
1970-06-30,banks,state_local_governments,21.423490037360473
1970-06-30,banks,_residual,416.08351494395873
1970-06-30,dealers,foreigners_official,199.64080012453314
1970-06-30,dealers,mutual_funds_etfs,249.3419209215443
1970-06-30,dealers,nonfinancial_corporates,102.74750933997527
1970-06-30,dealers,state_local_governments,48.14796077210486
1970-06-30,dealers,_residual,935.1218088418427
1970-06-30,households_residual,foreigners_official,1246.0967465753415
1970-06-30,households_residual,mutual_funds_etfs,1556.3159246575335
1970-06-30,households_residual,nonfinancial_corporates,641.3184931506826
1970-06-30,households_residual,state_local_governments,300.52482876712037
1970-06-30,households_residual,_residual,5836.7440068493215
1970-06-30,insurers,foreigners_official,22.630292652553255
1970-06-30,insurers,mutual_funds_etfs,28.264165628891828
1970-06-30,insurers,nonfinancial_corporates,11.646948941470098
1970-06-30,insurers,state_local_governments,5.45781444582892
1970-06-30,insurers,_residual,106.00077833125592
1970-06-30,other_financial,foreigners_official,80.89679327521819
1970-06-30,other_financial,mutual_funds_etfs,101.03627023661284
1970-06-30,other_financial,nonfinancial_corporates,41.634495641345424
1970-06-30,other_financial,state_local_governments,19.51011830635178
1970-06-30,other_financial,_residual,378.9223225404718
1970-06-30,pensions,foreigners_official,32.90496575342497
1970-06-30,pensions,mutual_funds_etfs,41.096746575342635
1970-06-30,pensions,nonfinancial_corporates,16.934931506849896
1970-06-30,pensions,state_local_governments,7.93578767123362
1970-06-30,pensions,_residual,154.12756849314886
1970-09-30,households_residual,banks,1384.5024939959364
1970-09-30,households_residual,dealers,368.7221503787178
1970-09-30,households_residual,foreigners_official,727.8740070201369
1970-09-30,households_residual,insurers,74.16977646406771
1970-09-30,households_residual,nonfinancial_corporates,252.8152595603176
1970-09-30,households_residual,pensions,69.91631258082366
1970-09-30,mutual_funds_etfs,banks,837.5326066876038
1970-09-30,mutual_funds_etfs,dealers,223.0525586550896
1970-09-30,mutual_funds_etfs,foreigners_official,440.3157214114168
1970-09-30,mutual_funds_etfs,insurers,44.867818215407524
1970-09-30,mutual_funds_etfs,nonfinancial_corporates,152.93654165896925
1970-09-30,mutual_funds_etfs,pensions,42.294753371513195
1970-09-30,other_financial,banks,264.585257712912
1970-09-30,other_financial,dealers,70.464622205801
1970-09-30,other_financial,foreigners_official,139.10031405874705
1970-09-30,other_financial,insurers,14.17421023462099
1970-09-30,other_financial,nonfinancial_corporates,48.31424348789985
1970-09-30,other_financial,pensions,13.36135230001911
1970-09-30,state_local_governments,banks,239.5699242564183
1970-09-30,state_local_governments,dealers,63.80251246997984
1970-09-30,state_local_governments,foreigners_official,125.94901163864728
1970-09-30,state_local_governments,insurers,12.834103085165994
1970-09-30,state_local_governments,nonfinancial_corporates,43.74635137631664
1970-09-30,state_local_governments,pensions,12.098097173471931
1970-09-30,_residual,banks,2481.80971734713
1970-09-30,_residual,dealers,660.9581562904116
1970-09-30,_residual,foreigners_official,1304.7609458710517
1970-09-30,_residual,insurers,132.95409200073777
1970-09-30,_residual,nonfinancial_corporates,453.1876039164967
1970-09-30,_residual,pensions,125.3294845741721
1970-12-31,households_residual,banks,1694.385610630301
1970-12-31,households_residual,dealers,399.9474604423461
1970-12-31,households_residual,foreigners_official,950.8456158755139
1970-12-31,households_residual,mutual_funds_etfs,8.050703732843063
1970-12-31,households_residual,other_financial,235.77060931899592
1970-12-31,insurers,banks,48.9409039251668
1970-12-31,insurers,dealers,11.55214616662333
1970-12-31,insurers,foreigners_official,27.46437625666537
1970-12-31,insurers,mutual_funds_etfs,0.2325378092499988
1970-12-31,insurers,other_financial,6.810035842294518
1970-12-31,nonfinancial_corporates,banks,326.1009703645414
1970-12-31,nonfinancial_corporates,dealers,76.97377393128795
1970-12-31,nonfinancial_corporates,foreigners_official,182.99947547862547
1970-12-31,nonfinancial_corporates,mutual_funds_etfs,1.5494361395233454
1970-12-31,nonfinancial_corporates,other_financial,45.37634408602194
1970-12-31,pensions,banks,102.00314712824408
1970-12-31,pensions,dealers,24.07710464201451
1970-12-31,pensions,foreigners_official,57.24154209283989
1970-12-31,pensions,mutual_funds_etfs,0.4846577498041897
1970-12-31,pensions,other_financial,14.193548387097351
1970-12-31,state_local_governments,banks,478.0753562374326
1970-12-31,state_local_governments,dealers,112.84622781711707
1970-12-31,state_local_governments,foreigners_official,268.2835912230088
1970-12-31,state_local_governments,mutual_funds_etfs,2.2715272314018535
1970-12-31,state_local_governments,other_financial,66.52329749103974
1970-12-31,_residual,banks,3243.4940117143146
1970-12-31,_residual,dealers,765.6032870006111
1970-12-31,_residual,foreigners_official,1820.1653990733466
1970-12-31,_residual,mutual_funds_etfs,15.41113733717755
1970-12-31,_residual,other_financial,451.32616487455056
1971-03-31,dealers,banks,186.69705018873194
1971-03-31,dealers,foreigners_official,1025.5973717321408
1971-03-31,dealers,mutual_funds_etfs,8.654830141199268
1971-03-31,dealers,other_financial,236.35928980847189
1971-03-31,dealers,_residual,16.691458129455945
1971-03-31,households_residual,banks,513.4802180903108
1971-03-31,households_residual,foreigners_official,2820.740668251089
1971-03-31,households_residual,mutual_funds_etfs,23.803718719416096
1971-03-31,households_residual,other_financial,650.0682231231647
1971-03-31,households_residual,_residual,45.90717181601899
1971-03-31,insurers,banks,13.679295400531583
1971-03-31,insurers,foreigners_official,75.14553334265118
1971-03-31,insurers,mutual_funds_etfs,0.6341395218798148
1971-03-31,insurers,other_financial,17.318048371312916
1971-03-31,insurers,_residual,1.2229833636245127
1971-03-31,nonfinancial_corporates,banks,63.07675101356095
1971-03-31,nonfinancial_corporates,foreigners_official,346.50440374667835
1971-03-31,nonfinancial_corporates,mutual_funds_etfs,2.924087795331196
1971-03-31,nonfinancial_corporates,other_financial,79.85544526771994
1971-03-31,nonfinancial_corporates,_residual,5.639312176709622
1971-03-31,pensions,banks,11.272752691178866
1971-03-31,pensions,foreigners_official,61.9254858101473
1971-03-31,pensions,mutual_funds_etfs,0.5225779393270551
1971-03-31,pensions,other_financial,14.271354676359755
1971-03-31,pensions,_residual,1.0078288829870328
1971-03-31,state_local_governments,banks,117.79393261568583
1971-03-31,state_local_governments,foreigners_official,647.0865371172931
1971-03-31,state_local_governments,mutual_funds_etfs,5.460645882846572
1971-03-31,state_local_governments,other_financial,149.12763875297085
1971-03-31,state_local_governments,_residual,10.5312456312039
1971-06-30,banks,foreigners_official,1088.633704735376
1971-06-30,banks,nonfinancial_corporates,219.3662952646237
1971-06-30,dealers,foreigners_official,372.03307799442854
1971-06-30,dealers,nonfinancial_corporates,74.96692200557138
1971-06-30,households_residual,foreigners_official,3157.703574744663
1971-06-30,households_residual,nonfinancial_corporates,636.296425255337
1971-06-30,insurers,foreigners_official,324.5926183844007
1971-06-30,insurers,nonfinancial_corporates,65.40738161559926
1971-06-30,mutual_funds_etfs,foreigners_official,212.2336350974925
1971-06-30,mutual_funds_etfs,nonfinancial_corporates,42.766364902507455
1971-06-30,other_financial,foreigners_official,609.235376044568
1971-06-30,other_financial,nonfinancial_corporates,122.7646239554319
1971-06-30,pensions,foreigners_official,592.5896007428038
1971-06-30,pensions,nonfinancial_corporates,119.41039925719608
1971-06-30,state_local_governments,foreigners_official,99.87465181058437
1971-06-30,state_local_governments,nonfinancial_corporates,20.12534818941562
1971-06-30,_residual,foreigners_official,714.1037604456823
1971-06-30,_residual,nonfinancial_corporates,143.89623955431762
1971-09-30,banks,dealers,88.71693055206435
1971-09-30,banks,foreigners_official,2164.7367010136563
1971-09-30,banks,households_residual,348.5463684342796
1971-09-30,insurers,dealers,0.37505235821484767
