date,sector,inferred_total,fwtw_delta,diff,diff_pct
1984-06-30,households_residual,26003.999999999996,26004.0,-3.637978807091713e-12,-1.3990073862066271e-14
1984-06-30,insurers,2182.0000000000005,2182.0,4.547473508864641e-13,2.0840850178114762e-14
1984-06-30,mutual_funds_etfs,547.0,547.0,0.0,0.0
1984-06-30,other_financial,588.0,588.0,0.0,0.0
1984-06-30,pensions,1715.9999999999998,1716.0,-2.2737367544323206e-13,-1.3250214186668534e-14
1984-06-30,state_local_governments,4181.0,4181.0,0.0,0.0
1984-09-30,banks,2217.0,2217.0,0.0,0.0
1984-09-30,dealers,6709.0,6709.0,0.0,0.0
1984-09-30,foreigners_official,4732.000000000001,4732.0,9.094947017729282e-13,1.9220090908134578e-14
1984-09-30,households_residual,18538.0,18538.0,0.0,0.0
1984-09-30,insurers,5418.0,5418.0,0.0,0.0
1984-09-30,mutual_funds_etfs,927.0,927.0,0.0,0.0
1984-09-30,other_financial,3395.0,3395.0,0.0,0.0
1984-09-30,pensions,11794.0,11794.0,0.0,0.0
1984-09-30,state_local_governments,904.0000000000001,904.0,1.1368683772161603e-13,1.257597762407257e-14
1984-12-31,banks,1072.0,1072.0,0.0,0.0
1984-12-31,dealers,9850.0,9850.0,0.0,0.0
1984-12-31,foreigners_official,24254.0,24254.0,0.0,0.0
1984-12-31,insurers,7987.000000000001,7987.0,9.094947017729282e-13,1.1387187952584554e-14
1984-12-31,money_market_funds,11777.0,11777.0,0.0,0.0
1984-12-31,mutual_funds_etfs,494.0,494.0,0.0,0.0
1984-12-31,nonfinancial_corporates,2288.0,2288.0,0.0,0.0
1984-12-31,pensions,13223.0,13223.0,0.0,0.0
1984-12-31,state_local_governments,1058.0,1058.0,0.0,0.0
1985-03-31,banks,13722.0,13722.0,0.0,0.0
1985-03-31,households_residual,19281.0,19281.0,0.0,0.0
1985-03-31,insurers,2255.0,2255.0,0.0,0.0
1985-03-31,money_market_funds,714.0,714.0,0.0,0.0
1985-03-31,mutual_funds_etfs,5439.0,5439.0,0.0,0.0
1985-03-31,other_financial,2676.0,2676.0,0.0,0.0
1985-03-31,pensions,9658.0,9658.0,0.0,0.0
1985-03-31,state_local_governments,6925.0,6925.0,0.0,0.0
1985-06-30,dealers,462.0,462.0,0.0,0.0
1985-06-30,foreigners_official,13938.0,13938.0,0.0,0.0
1985-06-30,insurers,2629.0,2629.0,0.0,0.0
1985-06-30,mutual_funds_etfs,5099.0,5099.0,0.0,0.0
1985-06-30,nonfinancial_corporates,12594.0,12594.0,0.0,0.0
1985-06-30,other_financial,1450.0,1450.0,0.0,0.0
1985-06-30,pensions,10654.0,10654.0,0.0,0.0
1985-06-30,state_local_governments,8136.0,8136.0,0.0,0.0
1985-09-30,banks,3821.0,3821.0,0.0,0.0
1985-09-30,dealers,1767.0,1767.0,0.0,0.0
1985-09-30,foreigners_official,7322.0,7322.0,0.0,0.0
1985-09-30,households_residual,14208.0,14208.0,0.0,0.0
1985-09-30,insurers,4576.0,4576.0,0.0,0.0
1985-09-30,mutual_funds_etfs,6480.0,6480.0,0.0,0.0
1985-09-30,other_financial,3991.0,3991.0,0.0,0.0
1985-09-30,pensions,6254.0,6254.0,0.0,0.0
1985-12-31,dealers,5834.0,5834.0,0.0,0.0
1985-12-31,foreigners_official,9430.0,9430.0,0.0,0.0
1985-12-31,insurers,7419.0,7419.0,0.0,0.0
1985-12-31,money_market_funds,1892.9999999999998,1893.0,-2.2737367544323206e-13,-1.2011287662083046e-14
1985-12-31,mutual_funds_etfs,16013.0,16013.0,0.0,0.0
1985-12-31,nonfinancial_corporates,5355.0,5355.0,0.0,0.0
1985-12-31,pensions,25245.0,25245.0,0.0,0.0
1985-12-31,state_local_governments,36991.0,36991.0,0.0,0.0
1986-03-31,banks,3070.0,3070.0,0.0,0.0
1986-03-31,dealers,9779.0,9779.0,0.0,0.0
1986-03-31,foreigners_official,9058.0,9058.0,0.0,0.0
1986-03-31,insurers,5360.0,5360.0,0.0,0.0
1986-03-31,money_market_funds,4668.0,4668.0,0.0,0.0
1986-03-31,mutual_funds_etfs,8941.0,8941.0,0.0,0.0
1986-03-31,other_financial,3253.0,3253.0,0.0,0.0
1986-03-31,pensions,12567.999999999998,12568.0,-1.8189894035458565e-12,-1.447318112305742e-14
1986-03-31,state_local_governments,3595.0,3595.0,0.0,0.0
1986-06-30,banks,3997.0,3997.0,0.0,0.0
1986-06-30,foreigners_official,18360.0,18360.0,0.0,0.0
1986-06-30,insurers,1985.0,1985.0,0.0,0.0
1986-06-30,mutual_funds_etfs,8735.0,8735.0,0.0,0.0
1986-06-30,nonfinancial_corporates,7759.0,7759.0,0.0,0.0
1986-06-30,other_financial,3319.0,3319.0,0.0,0.0
1986-06-30,state_local_governments,19720.0,19720.0,0.0,0.0
1986-09-30,banks,3977.0,3977.0,0.0,0.0
1986-09-30,dealers,876.0,876.0,0.0,0.0
1986-09-30,foreigners_official,10416.999999999998,10417.0,-1.8189894035458565e-12,-1.7461739498376273e-14
1986-09-30,households_residual,17473.0,17473.0,0.0,0.0
1986-09-30,insurers,5889.0,5889.0,0.0,0.0
1986-09-30,money_market_funds,1591.0,1591.0,0.0,0.0
1986-09-30,mutual_funds_etfs,8783.0,8783.0,0.0,0.0
1986-09-30,other_financial,673.0,673.0,0.0,0.0
1986-09-30,pensions,19419.000000000004,19419.0,3.637978807091713e-12,1.8734120228084416e-14
1986-12-31,banks,2711.0,2711.0,0.0,0.0
1986-12-31,foreigners_official,5160.999999999999,5161.0,-9.094947017729282e-13,-1.7622451109725404e-14
1986-12-31,households_residual,8698.0,8698.0,0.0,0.0
1986-12-31,insurers,7888.0,7888.0,0.0,0.0
1986-12-31,money_market_funds,4069.9999999999995,4070.0,-4.547473508864641e-13,-1.1173153584434007e-14
1986-12-31,mutual_funds_etfs,4595.0,4595.0,0.0,0.0
1986-12-31,nonfinancial_corporates,1604.9999999999998,1605.0,-2.2737367544323206e-13,-1.4166584139765237e-14
1986-12-31,other_financial,2539.0,2539.0,0.0,0.0
1986-12-31,state_local_governments,15018.0,15018.0,0.0,0.0
1987-03-31,banks,2953.0,2953.0,0.0,0.0
1987-03-31,foreigners_official,9367.000000000002,9367.0,1.8189894035458565e-12,1.9419124624168424e-14
1987-03-31,insurers,4756.000000000001,4756.0,9.094947017729282e-13,1.9123101382946347e-14
1987-03-31,mutual_funds_etfs,13278.0,13278.0,0.0,0.0
1987-03-31,other_financial,2594.0,2594.0,0.0,0.0
1987-03-31,pensions,7652.000000000001,7652.0,9.094947017729282e-13,1.1885712255265658e-14
1987-03-31,state_local_governments,21065.000000000004,21065.0,3.637978807091713e-12,1.7270253060012878e-14
1987-06-30,banks,1821.9999999999998,1822.0,-2.2737367544323206e-13,-1.247934552377783e-14
1987-06-30,foreigners_official,8653.0,8653.0,0.0,0.0
1987-06-30,households_residual,12783.0,12783.0,0.0,0.0
1987-06-30,money_market_funds,1731.9999999999998,1732.0,-2.2737367544323206e-13,-1.3127810360463744e-14
1987-06-30,mutual_funds_etfs,1903.0,1903.0,0.0,0.0
1987-06-30,pensions,975.0,975.0,0.0,0.0
1987-09-30,banks,8269.999999999998,8270.0,-1.8189894035458565e-12,-2.1995035109381577e-14
1987-09-30,households_residual,5800.0,5800.0,0.0,0.0
1987-09-30,insurers,1487.0,1487.0,0.0,0.0
1987-09-30,other_financial,1915.0,1915.0,0.0,0.0
1987-09-30,pensions,8864.999999999998,8865.0,-1.8189894035458565e-12,-2.0518774997697195e-14
1987-09-30,state_local_governments,583.9999999999999,584.0,-1.1368683772161603e-13,-1.9466924267400004e-14
1987-12-31,dealers,7438.0,7438.0,0.0,0.0
1987-12-31,foreigners_official,10887.0,10887.0,0.0,0.0
1987-12-31,households_residual,16917.0,16917.0,0.0,0.0
1987-12-31,insurers,2874.0,2874.0,0.0,0.0
1987-12-31,other_financial,4522.0,4522.0,0.0,0.0
1987-12-31,pensions,6094.0,6094.0,0.0,0.0
1988-03-31,dealers,3975.0,3975.0,0.0,0.0
1988-03-31,foreigners_official,33641.0,33641.0,0.0,0.0
1988-03-31,insurers,2307.0,2307.0,0.0,0.0
1988-03-31,money_market_funds,543.0,543.0,0.0,0.0
1988-03-31,other_financial,4062.0,4062.0,0.0,0.0
1988-03-31,state_local_governments,5863.0,5863.0,0.0,0.0
1988-06-30,foreigners_official,11326.0,11326.0,0.0,0.0
1988-06-30,households_residual,18904.0,18904.0,0.0,0.0
1988-06-30,insurers,3533.0,3533.0,0.0,0.0
1988-06-30,mutual_funds_etfs,1402.0000000000002,1402.0,2.2737367544323206e-13,1.6217808519488736e-14
1988-06-30,pensions,462.0,462.0,0.0,0.0
1988-09-30,dealers,956.0,956.0,0.0,0.0
1988-09-30,households_residual,22008.0,22008.0,0.0,0.0
1988-09-30,insurers,2646.0,2646.0,0.0,0.0
1988-09-30,nonfinancial_corporates,63.0,63.0,0.0,0.0
1988-09-30,other_financial,2082.0,2082.0,0.0,0.0
1988-09-30,pensions,15564.0,15564.0,0.0,0.0
1988-12-31,foreigners_official,12897.0,12897.0,0.0,0.0
1988-12-31,households_residual,13962.0,13962.0,0.0,0.0
1988-12-31,insurers,2772.0,2772.0,0.0,0.0
1988-12-31,money_market_funds,721.0,721.0,0.0,0.0
1988-12-31,nonfinancial_corporates,1411.0,1411.0,0.0,0.0
1988-12-31,other_financial,5425.0,5425.0,0.0,0.0
1988-12-31,pensions,237.0,237.0,0.0,0.0
1988-12-31,state_local_governments,4491.0,4491.0,0.0,0.0
1989-03-31,banks,4389.0,4389.0,0.0,0.0
1989-03-31,dealers,10007.0,10007.0,0.0,0.0
1989-03-31,foreigners_official,14195.0,14195.0,0.0,0.0
1989-03-31,households_residual,14093.0,14093.0,0.0,0.0
1989-03-31,insurers,1080.0,1080.0,0.0,0.0
1989-03-31,money_market_funds,1175.0,1175.0,0.0,0.0
1989-03-31,nonfinancial_corporates,9544.0,9544.0,0.0,0.0
1989-03-31,other_financial,1706.9999999999998,1707.0,-2.2737367544323206e-13,-1.332007471840844e-14
1989-06-30,dealers,15119.999999999998,15120.0,-1.8189894035458565e-12,-1.2030353198054607e-14
1989-06-30,households_residual,31201.999999999996,31202.0,-3.637978807091713e-12,-1.165944108419881e-14
1989-06-30,insurers,830.0,830.0,0.0,0.0
1989-06-30,nonfinancial_corporates,3050.0,3050.0,0.0,0.0
1989-06-30,pensions,5934.0,5934.0,0.0,0.0
1989-06-30,state_local_governments,1100.0,1100.0,0.0,0.0
1989-09-30,dealers,2309.0,2309.0,0.0,0.0
1989-09-30,foreigners_official,25319.999999999996,25320.0,-3.637978807091713e-12,-1.4368004767344837e-14
1989-09-30,households_residual,2630.0,2630.0,0.0,0.0
1989-09-30,insurers,509.0,509.0,0.0,0.0
1989-09-30,money_market_funds,1580.0,1580.0,0.0,0.0
1989-09-30,mutual_funds_etfs,1308.0,1308.0,0.0,0.0
1989-09-30,nonfinancial_corporates,5499.0,5499.0,0.0,0.0
1989-09-30,other_financial,7712.0,7712.0,0.0,0.0
1989-09-30,pensions,7125.999999999999,7126.0,-9.094947017729282e-13,-1.2763046614832e-14
1989-12-31,dealers,16536.0,16536.0,0.0,0.0
1989-12-31,foreigners_official,37625.0,37625.0,0.0,0.0
1989-12-31,insurers,2729.0,2729.0,0.0,0.0
1989-12-31,money_market_funds,2117.0,2117.0,0.0,0.0
1989-12-31,mutual_funds_etfs,893.0,893.0,0.0,0.0
1989-12-31,nonfinancial_corporates,7034.0,7034.0,0.0,0.0
1989-12-31,pensions,6381.0,6381.0,0.0,0.0
1989-12-31,state_local_governments,4590.0,4590.0,0.0,0.0
1990-03-31,banks,14576.0,14576.0,0.0,0.0
1990-03-31,insurers,8641.999999999998,8642.0,-1.8189894035458565e-12,-2.1048245817471148e-14
1990-03-31,money_market_funds,16514.0,16514.0,0.0,0.0
1990-03-31,mutual_funds_etfs,1789.0,1789.0,0.0,0.0
1990-03-31,other_financial,5606.0,5606.0,0.0,0.0
1990-03-31,state_local_governments,31784.999999999996,31785.0,-3.637978807091713e-12,-1.1445583788238831e-14
1990-06-30,foreigners_official,5592.0,5592.0,0.0,0.0
1990-06-30,insurers,1610.9999999999998,1611.0,-2.2737367544323206e-13,-1.4113822187661828e-14
1990-06-30,mutual_funds_etfs,805.0,805.0,0.0,0.0
1990-06-30,nonfinancial_corporates,1731.0,1731.0,0.0,0.0
1990-06-30,other_financial,5178.0,5178.0,0.0,0.0
1990-06-30,pensions,10949.0,10949.0,0.0,0.0
1990-06-30,state_local_governments,3117.0,3117.0,0.0,0.0
1990-09-30,banks,605.0,605.0,0.0,0.0
1990-09-30,foreigners_official,12879.0,12879.0,0.0,0.0
1990-09-30,households_residual,23034.0,23034.0,0.0,0.0
1990-09-30,insurers,2901.0,2901.0,0.0,0.0
1990-09-30,money_market_funds,6017.0,6017.0,0.0,0.0
1990-09-30,other_financial,16110.0,16110.0,0.0,0.0
1990-09-30,pensions,5048.0,5048.0,0.0,0.0
1990-09-30,state_local_governments,5292.0,5292.0,0.0,0.0
1990-12-31,dealers,28487.000000000004,28487.0,3.637978807091713e-12,1.2770663134383098e-14
1990-12-31,foreigners_official,4218.0,4218.0,0.0,0.0
1990-12-31,households_residual,24938.0,24938.0,0.0,0.0
1990-12-31,insurers,1758.0,1758.0,0.0,0.0
1990-12-31,money_market_funds,11497.0,11497.0,0.0,0.0
1990-12-31,mutual_funds_etfs,3477.0,3477.0,0.0,0.0
1990-12-31,nonfinancial_corporates,1093.0,1093.0,0.0,0.0
1990-12-31,pensions,653.0,653.0,0.0,0.0
1990-12-31,state_local_governments,3724.0000000000005,3724.0,4.547473508864641e-13,1.2211260764942645e-14
1991-03-31,banks,16002.000000000002,16002.0,1.8189894035458565e-12,1.1367262864303565e-14
1991-03-31,foreigners_official,4894.0,4894.0,0.0,0.0
1991-03-31,insurers,9092.000000000002,9092.0,1.8189894035458565e-12,2.000648266108509e-14
1991-03-31,money_market_funds,20626.0,20626.0,0.0,0.0
1991-03-31,mutual_funds_etfs,7512.000000000001,7512.0,9.094947017729282e-13,1.210722446449585e-14
1991-03-31,other_financial,3951.0,3951.0,0.0,0.0
1991-03-31,pensions,1379.0,1379.0,0.0,0.0
1991-03-31,state_local_governments,6504.0,6504.0,0.0,0.0
1991-06-30,banks,8908.0,8908.0,0.0,0.0
1991-06-30,dealers,3997.0,3997.0,0.0,0.0
1991-06-30,foreigners_official,9916.0,9916.0,0.0,0.0
1991-06-30,households_residual,3872.0000000000005,3872.0,4.547473508864641e-13,1.1744508029092565e-14
1991-06-30,insurers,9379.0,9379.0,0.0,0.0
1991-06-30,mutual_funds_etfs,3708.0000000000005,3708.0,4.547473508864641e-13,1.2263952289278967e-14
1991-06-30,nonfinancial_corporates,100.0,100.0,0.0,0.0
1991-06-30,other_financial,1771.0,1771.0,0.0,0.0
1991-06-30,pensions,1090.0,1090.0,0.0,0.0
1991-09-30,banks,19435.000000000004,19435.0,3.637978807091713e-12,1.8718697232270197e-14
1991-09-30,dealers,11493.0,11493.0,0.0,0.0
1991-09-30,foreigners_official,4425.0,4425.0,0.0,0.0
1991-09-30,households_residual,11759.0,11759.0,0.0,0.0
1991-09-30,insurers,14500.000000000002,14500.0,1.8189894035458565e-12,1.2544754507212803e-14
1991-09-30,money_market_funds,9291.000000000002,9291.0,1.8189894035458565e-12,1.95779722693559e-14
1991-09-30,mutual_funds_etfs,8267.0,8267.0,0.0,0.0
1991-09-30,nonfinancial_corporates,7376.000000000001,7376.0,9.094947017729282e-13,1.2330459622734928e-14
1991-09-30,other_financial,6375.0,6375.0,0.0,0.0
1991-09-30,state_local_governments,16300.0,16300.0,0.0,0.0
1991-12-31,banks,20318.999999999996,20319.0,-3.637978807091713e-12,-1.7904320129394718e-14
1991-12-31,foreigners_official,18690.999999999996,18691.0,-3.637978807091713e-12,-1.9463799727632085e-14
1991-12-31,households_residual,3921.9999999999995,3922.0,-4.547473508864641e-13,-1.1594782021582461e-14
1991-12-31,insurers,10537.999999999998,10538.0,-1.8189894035458565e-12,-1.7261239357998257e-14
1991-12-31,money_market_funds,14808.0,14808.0,0.0,0.0
1991-12-31,mutual_funds_etfs,14087.999999999998,14088.0,-1.8189894035458565e-12,-1.291162268275026e-14
1991-12-31,nonfinancial_corporates,1200.0,1200.0,0.0,0.0
1991-12-31,pensions,1658.0,1658.0,0.0,0.0
1991-12-31,state_local_governments,3683.0,3683.0,0.0,0.0
1992-03-31,banks,26130.0,26130.0,0.0,0.0
1992-03-31,foreigners_official,15602.0,15602.0,0.0,0.0
1992-03-31,households_residual,14415.0,14415.0,0.0,0.0
1992-03-31,insurers,6845.000000000001,6845.0,9.094947017729282e-13,1.328699345175936e-14
1992-03-31,money_market_funds,5242.0,5242.0,0.0,0.0
1992-03-31,other_financial,16339.000000000004,16339.0,3.637978807091713e-12,2.2265614830110247e-14
1992-03-31,state_local_governments,26429.0,26429.0,0.0,0.0
1992-06-30,banks,14653.0,14653.0,0.0,0.0
1992-06-30,dealers,14537.0,14537.0,0.0,0.0
1992-06-30,foreigners_official,21482.0,21482.0,0.0,0.0
1992-06-30,households_residual,4370.0,4370.0,0.0,0.0
1992-06-30,insurers,4732.0,4732.0,0.0,0.0
1992-06-30,mutual_funds_etfs,5129.0,5129.0,0.0,0.0
1992-06-30,nonfinancial_corporates,15804.0,15804.0,0.0,0.0
1992-06-30,pensions,5243.0,5243.0,0.0,0.0
1992-09-30,banks,20338.0,20338.0,0.0,0.0
1992-09-30,dealers,5448.000000000001,5448.0,9.094947017729282e-13,1.6694102455450225e-14
1992-09-30,foreigners_official,4589.0,4589.0,0.0,0.0
1992-09-30,households_residual,22896.0,22896.0,0.0,0.0
1992-09-30,insurers,2355.0,2355.0,0.0,0.0
1992-09-30,money_market_funds,213.0,213.0,0.0,0.0
1992-09-30,other_financial,5623.0,5623.0,0.0,0.0
1992-09-30,pensions,22274.0,22274.0,0.0,0.0
1992-12-31,banks,10562.0,10562.0,0.0,0.0
1992-12-31,foreigners_official,2377.0,2377.0,0.0,0.0
1992-12-31,households_residual,25716.0,25716.0,0.0,0.0
1992-12-31,insurers,3002.0,3002.0,0.0,0.0
1992-12-31,mutual_funds_etfs,5883.0,5883.0,0.0,0.0
1992-12-31,nonfinancial_corporates,8233.0,8233.0,0.0,0.0
1992-12-31,other_financial,5005.0,5005.0,0.0,0.0
1992-12-31,pensions,6289.0,6289.0,0.0,0.0
1993-03-31,banks,14942.0,14942.0,0.0,0.0
1993-03-31,dealers,11976.0,11976.0,0.0,0.0
1993-03-31,foreigners_official,14442.999999999998,14443.0,-1.8189894035458565e-12,-1.2594262989308706e-14
1993-03-31,households_residual,2549.0,2549.0,0.0,0.0
1993-03-31,insurers,10669.0,10669.0,0.0,0.0
1993-03-31,mutual_funds_etfs,12289.0,12289.0,0.0,0.0
1993-03-31,state_local_governments,17783.0,17783.0,0.0,0.0
1993-06-30,dealers,4071.0,4071.0,0.0,0.0
1993-06-30,foreigners_official,5376.0,5376.0,0.0,0.0
1993-06-30,insurers,9926.0,9926.0,0.0,0.0
1993-06-30,mutual_funds_etfs,3622.0,3622.0,0.0,0.0
1993-06-30,nonfinancial_corporates,4985.0,4985.0,0.0,0.0
1993-06-30,other_financial,3959.0,3959.0,0.0,0.0
1993-06-30,pensions,5291.0,5291.0,0.0,0.0
1993-06-30,state_local_governments,6180.0,6180.0,0.0,0.0
1993-09-30,banks,5461.0,5461.0,0.0,0.0
1993-09-30,foreigners_official,22356.0,22356.0,0.0,0.0
1993-09-30,insurers,11720.000000000002,11720.0,1.8189894035458565e-12,1.55203874022684e-14
1993-09-30,mutual_funds_etfs,5473.0,5473.0,0.0,0.0
1993-09-30,nonfinancial_corporates,5315.0,5315.0,0.0,0.0
1993-09-30,other_financial,6240.0,6240.0,0.0,0.0
1993-09-30,pensions,23305.0,23305.0,0.0,0.0
1993-12-31,banks,7117.0,7117.0,0.0,0.0
1993-12-31,foreigners_official,32037.0,32037.0,0.0,0.0
1993-12-31,households_residual,47221.0,47221.0,0.0,0.0
1993-12-31,insurers,5135.0,5135.0,0.0,0.0
1993-12-31,money_market_funds,5962.0,5962.0,0.0,0.0
1993-12-31,mutual_funds_etfs,13018.0,13018.0,0.0,0.0
1994-03-31,banks,23932.0,23932.0,0.0,0.0
1994-03-31,foreigners_official,10809.0,10809.0,0.0,0.0
1994-03-31,households_residual,22820.000000000004,22820.0,3.637978807091713e-12,1.5942063133618374e-14
1994-03-31,nonfinancial_corporates,6222.000000000001,6222.0,9.094947017729282e-13,1.461740118567869e-14
1994-03-31,other_financial,5785.0,5785.0,0.0,0.0
1994-03-31,pensions,6631.0,6631.0,0.0,0.0
1994-03-31,state_local_governments,2441.0,2441.0,0.0,0.0
1994-06-30,households_residual,29067.0,29067.0,0.0,0.0
1994-06-30,insurers,4733.0,4733.0,0.0,0.0
1994-06-30,pensions,4683.0,4683.0,0.0,0.0
1994-09-30,dealers,2912.0,2912.0,0.0,0.0
1994-09-30,foreigners_official,22136.0,22136.0,0.0,0.0
1994-09-30,households_residual,29898.999999999996,29899.0,-3.637978807091713e-12,-1.2167560142786423e-14
1994-09-30,insurers,5652.999999999998,5653.0,-1.8189894035458565e-12,-3.2177417363273595e-14
1994-09-30,money_market_funds,423.0,423.0,0.0,0.0
1994-09-30,nonfinancial_corporates,8261.0,8261.0,0.0,0.0
1994-09-30,pensions,2728.0,2728.0,0.0,0.0
1994-12-31,foreigners_official,6250.999999999999,6251.0,-9.094947017729282e-13,-1.4549587294399747e-14
1994-12-31,households_residual,69818.0,69818.0,0.0,0.0
1994-12-31,money_market_funds,7657.999999999999,7658.0,-9.094947017729282e-13,-1.1876399866452445e-14
1994-12-31,mutual_funds_etfs,769.0,769.0,0.0,0.0
1994-12-31,other_financial,5043.0,5043.0,0.0,0.0
1994-12-31,pensions,816.0,816.0,0.0,0.0
1995-03-31,banks,13953.000000000002,13953.0,1.8189894035458565e-12,1.303654700455713e-14
1995-03-31,dealers,10039.0,10039.0,0.0,0.0
1995-03-31,foreigners_official,38142.0,38142.0,0.0,0.0
1995-03-31,households_residual,11330.0,11330.0,0.0,0.0
1995-03-31,insurers,4586.0,4586.0,0.0,0.0
1995-03-31,money_market_funds,142.0,142.0,0.0,0.0
1995-03-31,mutual_funds_etfs,3145.0,3145.0,0.0,0.0
1995-03-31,other_financial,3927.0000000000005,3927.0,4.547473508864641e-13,1.158001912112208e-14
1995-03-31,pensions,10179.0,10179.0,0.0,0.0
1995-06-30,dealers,11490.0,11490.0,0.0,0.0
1995-06-30,foreigners_official,53672.00000000001,53672.0,7.275957614183426e-12,1.3556337781680253e-14
1995-06-30,households_residual,18313.0,18313.0,0.0,0.0
1995-06-30,insurers,1201.0,1201.0,0.0,0.0
1995-06-30,nonfinancial_corporates,7598.000000000001,7598.0,9.094947017729282e-13,1.1970185598485499e-14
1995-06-30,other_financial,1555.0,1555.0,0.0,0.0
1995-09-30,foreigners_official,55892.0,55892.0,0.0,0.0
1995-09-30,insurers,608.0,608.0,0.0,0.0
1995-09-30,money_market_funds,5525.0,5525.0,0.0,0.0
1995-09-30,mutual_funds_etfs,11752.0,11752.0,0.0,0.0
1995-12-31,dealers,16233.0,16233.0,0.0,0.0
1995-12-31,foreigners_official,36670.0,36670.0,0.0,0.0
1995-12-31,households_residual,2269.0,2269.0,0.0,0.0
1995-12-31,money_market_funds,7091.000000000001,7091.0,9.094947017729282e-13,1.2826042896247755e-14
1995-12-31,mutual_funds_etfs,13030.0,13030.0,0.0,0.0
1995-12-31,nonfinancial_corporates,14376.0,14376.0,0.0,0.0
1995-12-31,other_financial,4581.0,4581.0,0.0,0.0
1996-03-31,banks,7308.0,7308.0,0.0,0.0
1996-03-31,foreigners_official,71722.0,71722.0,0.0,0.0
1996-03-31,money_market_funds,15935.0,15935.0,0.0,0.0
1996-03-31,nonfinancial_corporates,1689.0,1689.0,0.0,0.0
1996-03-31,pensions,6431.999999999999,6432.0,-9.094947017729282e-13,-1.4140153945474631e-14
1996-03-31,state_local_governments,1915.0,1915.0,0.0,0.0
1996-06-30,foreigners_official,21594.0,21594.0,0.0,0.0
1996-06-30,nonfinancial_corporates,7785.0,7785.0,0.0,0.0
1996-06-30,pensions,7328.0,7328.0,0.0,0.0
1996-09-30,dealers,5724.0,5724.0,0.0,0.0
1996-09-30,foreigners_official,61642.00000000001,61642.0,7.275957614183426e-12,1.1803571613807836e-14
1996-09-30,households_residual,25978.0,25978.0,0.0,0.0
1996-09-30,money_market_funds,3657.0,3657.0,0.0,0.0
1996-09-30,other_financial,498.0,498.0,0.0,0.0
1996-12-31,foreigners_official,68425.0,68425.0,0.0,0.0
1996-12-31,households_residual,8168.0,8168.0,0.0,0.0
1996-12-31,money_market_funds,6222.0,6222.0,0.0,0.0
1997-03-31,banks,21515.0,21515.0,0.0,0.0
1997-03-31,dealers,272.0,272.0,0.0,0.0
1997-03-31,foreigners_official,51404.0,51404.0,0.0,0.0
1997-03-31,nonfinancial_corporates,8874.0,8874.0,0.0,0.0
1997-06-30,foreigners_official,21555.000000000004,21555.0,3.637978807091713e-12,1.6877656261153853e-14
1997-06-30,insurers,1551.0,1551.0,0.0,0.0
1997-06-30,mutual_funds_etfs,3475.0000000000005,3475.0,4.547473508864641e-13,1.308625470176875e-14
1997-06-30,pensions,3694.0000000000005,3694.0,4.547473508864641e-13,1.2310431805264324e-14
1997-09-30,dealers,512.0,512.0,0.0,0.0
1997-09-30,foreigners_official,43737.0,43737.0,0.0,0.0
1997-09-30,insurers,4481.0,4481.0,0.0,0.0
1997-09-30,money_market_funds,116.0,116.0,0.0,0.0
1997-09-30,mutual_funds_etfs,4777.0,4777.0,0.0,0.0
1997-09-30,other_financial,7976.0,7976.0,0.0,0.0
1997-09-30,pensions,9292.0,9292.0,0.0,0.0
1997-12-31,banks,6206.000000000001,6206.0,9.094947017729282e-13,1.4655087041136454e-14
1997-12-31,dealers,3787.0000000000005,3787.0,4.547473508864641e-13,1.2008115946302195e-14
1997-12-31,households_residual,1515.0000000000002,1515.0,2.2737367544323206e-13,1.5008163395592874e-14
1997-12-31,money_market_funds,11332.000000000002,11332.0,1.8189894035458565e-12,1.6051794948339715e-14
1997-12-31,mutual_funds_etfs,6636.0,6636.0,0.0,0.0
1997-12-31,other_financial,5325.0,5325.0,0.0,0.0
1998-03-31,banks,9709.0,9709.0,0.0,0.0
1998-03-31,dealers,32395.000000000004,32395.0,3.637978807091713e-12,1.1230062685882737e-14
1998-03-31,foreigners_official,4801.0,4801.0,0.0,0.0
1998-03-31,households_residual,11962.0,11962.0,0.0,0.0
1998-03-31,mutual_funds_etfs,4325.0,4325.0,0.0,0.0
1998-06-30,foreigners_official,1509.0,1509.0,0.0,0.0
1998-06-30,other_financial,2396.0,2396.0,0.0,0.0
1998-06-30,state_local_governments,4773.0,4773.0,0.0,0.0
1998-09-30,dealers,13743.999999999998,13744.0,-1.8189894035458565e-12,-1.323478902463516e-14
1998-09-30,households_residual,61853.99999999999,61854.0,-7.275957614183426e-12,-1.1763115747055043e-14
1998-09-30,money_market_funds,1236.9999999999998,1237.0,-2.2737367544323206e-13,-1.8381057028555542e-14
1998-09-30,nonfinancial_corporates,2453.0,2453.0,0.0,0.0
1998-09-30,other_financial,3350.9999999999995,3351.0,-4.547473508864641e-13,-1.3570496893060703e-14
1998-09-30,state_local_governments,4144.999999999999,4145.0,-9.094947017729282e-13,-2.1941971092229872e-14
1998-12-31,foreigners_official,44625.99999999999,44626.0,-7.275957614183426e-12,-1.6304301560039944e-14
1998-12-31,money_market_funds,25984.999999999996,25985.0,-3.637978807091713e-12,-1.4000303279167647e-14
1998-12-31,nonfinancial_corporates,4257.999999999999,4258.0,-9.094947017729282e-13,-2.1359668900256654e-14
