date,seller,buyer,amount,method,converged
1964-12-31,_residual,pensions,2.0890043260811084,sparse,True
1964-12-31,_residual,state_local_governments,318.7320544609711,sparse,True
1965-03-31,banks,households_residual,1777.3064971751412,dense,True
1965-03-31,banks,mutual_funds_etfs,38.56355932203389,dense,True
1965-03-31,banks,other_financial,168.46186440677965,dense,True
1965-03-31,banks,pensions,393.0776836158192,dense,True
1965-03-31,banks,state_local_governments,178.6101694915254,dense,True
1965-03-31,banks,_residual,796.9802259887005,dense,True
1965-03-31,dealers,households_residual,222.09705407586762,dense,True
1965-03-31,dealers,mutual_funds_etfs,4.819007263922517,dense,True
1965-03-31,dealers,other_financial,21.051452784503628,dense,True
1965-03-31,dealers,pensions,49.12005649717513,dense,True
1965-03-31,dealers,state_local_governments,22.319612590799025,dense,True
1965-03-31,dealers,_residual,99.59281678773202,dense,True
1965-03-31,foreigners_official,households_residual,415.04055690072636,dense,True
1965-03-31,foreigners_official,mutual_funds_etfs,9.005447941888617,dense,True
1965-03-31,foreigners_official,other_financial,39.33958837772397,dense,True
1965-03-31,foreigners_official,pensions,91.79237288135592,dense,True
1965-03-31,foreigners_official,state_local_governments,41.7094430992736,dense,True
1965-03-31,foreigners_official,_residual,186.11259079903144,dense,True
1965-03-31,insurers,households_residual,6.360774818401937,dense,True
1965-03-31,insurers,mutual_funds_etfs,0.1380145278450363,dense,True
1965-03-31,insurers,other_financial,0.6029055690072639,dense,True
1965-03-31,insurers,pensions,1.406779661016949,dense,True
1965-03-31,insurers,state_local_governments,0.6392251815980629,dense,True
1965-03-31,insurers,_residual,2.85230024213075,dense,True
1965-03-31,nonfinancial_corporates,households_residual,206.19511702986276,dense,True
1965-03-31,nonfinancial_corporates,mutual_funds_etfs,4.473970944309926,dense,True
1965-03-31,nonfinancial_corporates,other_financial,19.544188861985468,dense,True
1965-03-31,nonfinancial_corporates,pensions,45.60310734463276,dense,True
1965-03-31,nonfinancial_corporates,state_local_governments,20.721549636803868,dense,True
1965-03-31,nonfinancial_corporates,_residual,92.46206618240514,dense,True
1965-03-31,banks,households_residual,1553.8299778965584,sparse,True
1965-03-31,banks,mutual_funds_etfs,8.401193028809729,sparse,True
1965-03-31,banks,other_financial,248.99999999999147,sparse,True
1965-03-31,banks,pensions,580.9999999999914,sparse,True
1965-03-31,banks,state_local_governments,263.9999999999914,sparse,True
1965-03-31,banks,_residual,696.7688290681939,sparse,True
1965-03-31,dealers,households_residual,280.8899745306999,sparse,True
1965-03-31,dealers,mutual_funds_etfs,12.153272521871411,sparse,True
1965-03-31,dealers,_residual,125.9567529490537,sparse,True
1965-03-31,foreigners_official,households_residual,532.0835663339099,sparse,True
1965-03-31,foreigners_official,mutual_funds_etfs,12.319387173420482,sparse,True
1965-03-31,foreigners_official,_residual,238.5970464946117,sparse,True
1965-03-31,insurers,mutual_funds_etfs,12.000000001271284,sparse,True
1965-03-31,nonfinancial_corporates,households_residual,260.1964812388308,sparse,True
1965-03-31,nonfinancial_corporates,mutual_funds_etfs,12.1261472746271,sparse,True
1965-03-31,nonfinancial_corporates,_residual,116.67737148813947,sparse,True
1965-06-30,banks,dealers,242.2098679638638,dense,True
1965-06-30,banks,state_local_governments,170.20152883947182,dense,True
1965-06-30,banks,_residual,2099.5886031966643,dense,True
1965-06-30,foreigners_official,dealers,24.29812369701181,dense,True
1965-06-30,foreigners_official,state_local_governments,17.074357192494784,dense,True
1965-06-30,foreigners_official,_residual,210.62751911049338,dense,True
1965-06-30,households_residual,dealers,41.94318971507991,dense,True
1965-06-30,households_residual,state_local_governments,29.473592772758852,dense,True
1965-06-30,households_residual,_residual,363.5832175121612,dense,True
1965-06-30,insurers,dealers,45.89645587213342,dense,True
1965-06-30,insurers,state_local_governments,32.25156358582348,dense,True
1965-06-30,insurers,_residual,397.851980542043,dense,True
1965-06-30,mutual_funds_etfs,dealers,17.93432939541348,dense,True
1965-06-30,mutual_funds_etfs,state_local_governments,12.60250173731758,dense,True
1965-06-30,mutual_funds_etfs,_residual,155.4631688672689,dense,True
1965-06-30,nonfinancial_corporates,dealers,170.85823488533703,dense,True
1965-06-30,nonfinancial_corporates,state_local_governments,120.0625434329395,dense,True
1965-06-30,nonfinancial_corporates,_residual,1481.079221681723,dense,True
1965-06-30,other_financial,dealers,9.256428075052119,dense,True
1965-06-30,other_financial,state_local_governments,6.504517025712299,dense,True
1965-06-30,other_financial,_residual,80.23905489923557,dense,True
1965-06-30,pensions,dealers,2.6033703961084083,dense,True
1965-06-30,pensions,state_local_governments,1.829395413481584,dense,True
1965-06-30,pensions,_residual,22.567234190410005,dense,True
1965-06-30,banks,dealers,286.313021311111,sparse,True
1965-06-30,banks,state_local_governments,330.666258451281,sparse,True
1965-06-30,banks,_residual,1895.0207202398956,sparse,True
1965-06-30,foreigners_official,_residual,251.99999999964865,sparse,True
1965-06-30,households_residual,_residual,434.99999999939655,sparse,True
1965-06-30,insurers,_residual,475.99999999934005,sparse,True
1965-06-30,mutual_funds_etfs,_residual,185.99999999973957,sparse,True
1965-06-30,nonfinancial_corporates,dealers,232.58553429893774,sparse,True
1965-06-30,nonfinancial_corporates,_residual,1539.414465699851,sparse,True
1965-06-30,other_financial,dealers,28.17673708483502,sparse,True
1965-06-30,other_financial,state_local_governments,46.30926169655147,sparse,True
1965-06-30,other_financial,_residual,21.51400121922314,sparse,True
1965-06-30,pensions,dealers,7.92470730510985,sparse,True
1965-06-30,pensions,state_local_governments,13.024479852155103,sparse,True
1965-06-30,pensions,_residual,6.050812842906507,sparse,True
1965-09-30,banks,foreigners_official,61.685135537682456,dense,True
1965-09-30,banks,mutual_funds_etfs,76.47840333631218,dense,True
1965-09-30,banks,state_local_governments,215.75841525171282,dense,True
1965-09-30,banks,_residual,583.0780458742926,dense,True
1965-09-30,dealers,foreigners_official,60.236818588025024,dense,True
1965-09-30,dealers,mutual_funds_etfs,74.68275245755139,dense,True
1965-09-30,dealers,state_local_governments,210.69258266309205,dense,True
1965-09-30,dealers,_residual,569.3878462913316,dense,True
1965-09-30,households_residual,foreigners_official,26.201370271075366,dense,True
1965-09-30,households_residual,mutual_funds_etfs,32.48495680667263,dense,True
1965-09-30,households_residual,state_local_governments,91.64551683050342,dense,True
1965-09-30,households_residual,_residual,247.66815609174859,dense,True
1965-09-30,insurers,foreigners_official,1.1191540065534704,dense,True
1965-09-30,insurers,mutual_funds_etfs,1.3875484063151624,dense,True
1965-09-30,insurers,state_local_governments,3.914507000297885,dense,True
1965-09-30,insurers,_residual,10.578790586833483,dense,True
1965-09-30,nonfinancial_corporates,foreigners_official,32.32380101280906,dense,True
1965-09-30,nonfinancial_corporates,mutual_funds_etfs,40.07566279416145,dense,True
1965-09-30,nonfinancial_corporates,state_local_governments,113.0601727733095,dense,True
1965-09-30,nonfinancial_corporates,_residual,305.54036341972,dense,True
1965-09-30,other_financial,foreigners_official,7.109919571045577,dense,True
1965-09-30,other_financial,mutual_funds_etfs,8.815013404825738,dense,True
1965-09-30,other_financial,state_local_governments,24.868632707774797,dense,True
1965-09-30,other_financial,_residual,67.20643431635389,dense,True
1965-09-30,pensions,foreigners_official,32.32380101280906,dense,True
1965-09-30,pensions,mutual_funds_etfs,40.07566279416145,dense,True
1965-09-30,pensions,state_local_governments,113.0601727733095,dense,True
1965-09-30,pensions,_residual,305.54036341972,dense,True
1965-09-30,banks,foreigners_official,34.728209318039944,sparse,True
1965-09-30,banks,mutual_funds_etfs,43.05669390562421,sparse,True
1965-09-30,banks,state_local_governments,232.06613200696506,sparse,True
1965-09-30,banks,_residual,627.1489647639727,sparse,True
1965-09-30,dealers,foreigners_official,34.6590304071239,sparse,True
1965-09-30,dealers,mutual_funds_etfs,42.970924577158094,sparse,True
1965-09-30,dealers,state_local_governments,226.16598350565692,sparse,True
1965-09-30,dealers,_residual,611.2040615049392,sparse,True
1965-09-30,households_residual,foreigners_official,31.21848328210054,sparse,True
1965-09-30,households_residual,mutual_funds_etfs,38.705268865590725,sparse,True
1965-09-30,households_residual,state_local_governments,88.61039119168804,sparse,True
1965-09-30,households_residual,_residual,239.46585666162528,sparse,True
1965-09-30,insurers,foreigners_official,7.589898990477275,sparse,True
1965-09-30,insurers,mutual_funds_etfs,9.41010101081798,sparse,True
1965-09-30,nonfinancial_corporates,foreigners_official,32.293098090201326,sparse,True
1965-09-30,nonfinancial_corporates,mutual_funds_etfs,40.03759672721797,sparse,True
1965-09-30,nonfinancial_corporates,state_local_governments,113.07874664784414,sparse,True
1965-09-30,nonfinancial_corporates,_residual,305.5905585347304,sparse,True
1965-09-30,other_financial,foreigners_official,48.218181821855644,sparse,True
1965-09-30,other_financial,mutual_funds_etfs,59.78181818637304,sparse,True
1965-09-30,pensions,foreigners_official,32.293098090201326,sparse,True
1965-09-30,pensions,mutual_funds_etfs,40.03759672721797,sparse,True
1965-09-30,pensions,state_local_governments,113.07874664784414,sparse,True
1965-09-30,pensions,_residual,305.5905585347304,sparse,True
1965-12-31,households_residual,banks,882.25168756027,dense,True
1965-12-31,households_residual,dealers,117.87560270009644,dense,True
1965-12-31,households_residual,foreigners_official,132.88235294117646,dense,True
1965-12-31,households_residual,nonfinancial_corporates,174.029893924783,dense,True
1965-12-31,households_residual,other_financial,14.03857280617165,dense,True
1965-12-31,households_residual,state_local_governments,184.9218900675024,dense,True
1965-12-31,insurers,banks,79.08630665380907,dense,True
1965-12-31,insurers,dealers,10.566538090646095,dense,True
1965-12-31,insurers,foreigners_official,11.911764705882353,dense,True
1965-12-31,insurers,nonfinancial_corporates,15.600289296046286,dense,True
1965-12-31,insurers,other_financial,1.2584378013500483,dense,True
1965-12-31,insurers,state_local_governments,16.576663452266153,dense,True
1965-12-31,mutual_funds_etfs,banks,59.16827386692382,dense,True
1965-12-31,mutual_funds_etfs,dealers,7.905335904853744,dense,True
1965-12-31,mutual_funds_etfs,foreigners_official,8.911764705882353,dense,True
1965-12-31,mutual_funds_etfs,nonfinancial_corporates,11.671327547412407,dense,True
1965-12-31,mutual_funds_etfs,other_financial,0.9414979106396657,dense,True
1965-12-31,mutual_funds_etfs,state_local_governments,12.40180006428801,dense,True
1965-12-31,pensions,banks,67.9556412729026,dense,True
1965-12-31,pensions,dealers,9.07939569270331,dense,True
1965-12-31,pensions,foreigners_official,10.235294117647058,dense,True
1965-12-31,pensions,nonfinancial_corporates,13.404693024750882,dense,True
1965-12-31,pensions,other_financial,1.0813243330118933,dense,True
1965-12-31,pensions,state_local_governments,14.243651558984249,dense,True
1965-12-31,_residual,banks,2556.5380906460946,dense,True
1965-12-31,_residual,dealers,341.57312761170044,dense,True
1965-12-31,_residual,foreigners_official,385.05882352941177,dense,True
1965-12-31,_residual,nonfinancial_corporates,504.2937962070074,dense,True
1965-12-31,_residual,other_financial,40.68016714882675,dense,True
1965-12-31,_residual,state_local_governments,535.8559948569592,dense,True
1965-12-31,households_residual,banks,892.3194270698178,sparse,True
1965-12-31,households_residual,dealers,116.90178812514509,sparse,True
1965-12-31,households_residual,foreigners_official,132.74954279286564,sparse,True
1965-12-31,households_residual,nonfinancial_corporates,176.25284572943798,sparse,True
1965-12-31,households_residual,state_local_governments,187.77639628150726,sparse,True
1965-12-31,insurers,banks,134.99999999966602,sparse,True
1965-12-31,mutual_funds_etfs,banks,14.87947219774587,sparse,True
1965-12-31,mutual_funds_etfs,dealers,14.590054143625036,sparse,True
1965-12-31,mutual_funds_etfs,foreigners_official,14.696888526977927,sparse,True
1965-12-31,mutual_funds_etfs,nonfinancial_corporates,14.899509037239007,sparse,True
1965-12-31,mutual_funds_etfs,other_financial,26.99539170506597,sparse,True
1965-12-31,mutual_funds_etfs,state_local_governments,14.938684391718747,sparse,True
1965-12-31,pensions,banks,17.089294801371494,sparse,True
1965-12-31,pensions,dealers,16.756893867925793,sparse,True
1965-12-31,pensions,foreigners_official,16.879594743855833,sparse,True
1965-12-31,pensions,nonfinancial_corporates,17.112307409106194,sparse,True
1965-12-31,pensions,other_financial,31.004608294927262,sparse,True
1965-12-31,pensions,state_local_governments,17.15730088553837,sparse,True
1965-12-31,_residual,banks,2585.711805931399,sparse,True
1965-12-31,_residual,dealers,338.7512638633024,sparse,True
1965-12-31,_residual,foreigners_official,384.673973936299,sparse,True
1965-12-31,_residual,nonfinancial_corporates,510.73533782421515,sparse,True
1965-12-31,_residual,state_local_governments,544.1276184412338,sparse,True
1966-03-31,banks,households_residual,2854.2334055544616,dense,True
1966-03-31,banks,mutual_funds_etfs,173.54421902698445,dense,True
1966-03-31,banks,nonfinancial_corporates,291.61118770927715,dense,True
1966-03-31,banks,pensions,70.41343312980108,dense,True
1966-03-31,banks,state_local_governments,221.1977545794761,dense,True
1966-03-31,dealers,households_residual,136.74394327358678,dense,True
1966-03-31,dealers,mutual_funds_etfs,8.314358873350404,dense,True
1966-03-31,dealers,nonfinancial_corporates,13.970848926531417,dense,True
1966-03-31,dealers,pensions,3.373448887138074,dense,True
1966-03-31,dealers,state_local_governments,10.597400039393344,dense,True
1966-03-31,foreigners_official,households_residual,685.3005712034667,dense,True
1966-03-31,foreigners_official,mutual_funds_etfs,41.667914122513295,dense,True
1966-03-31,foreigners_official,nonfinancial_corporates,70.01575733701004,dense,True
1966-03-31,foreigners_official,pensions,16.906243844790232,dense,True
1966-03-31,foreigners_official,state_local_governments,53.109513492219826,dense,True
1966-03-31,insurers,households_residual,126.4683868426236,dense,True
1966-03-31,insurers,mutual_funds_etfs,7.689580460902108,dense,True
1966-03-31,insurers,nonfinancial_corporates,12.921016348237147,dense,True
1966-03-31,insurers,pensions,3.11995272798897,dense,True
1966-03-31,insurers,state_local_governments,9.80106362024818,dense,True
1966-03-31,other_financial,households_residual,38.730943470553484,dense,True
1966-03-31,other_financial,mutual_funds_etfs,2.3549340161512706,dense,True
1966-03-31,other_financial,nonfinancial_corporates,3.9570612566476266,dense,True
1966-03-31,other_financial,pensions,0.9554855229466221,dense,True
1966-03-31,other_financial,state_local_governments,3.001575733701005,dense,True
1966-03-31,_residual,households_residual,171.52274965530825,dense,True
1966-03-31,_residual,mutual_funds_etfs,10.428993500098484,dense,True
1966-03-31,_residual,nonfinancial_corporates,17.52412842229663,dense,True
1966-03-31,_residual,pensions,4.23143588733504,dense,True
1966-03-31,_residual,state_local_governments,13.292692534961592,dense,True
1966-03-31,banks,households_residual,2734.2849880293384,sparse,True
1966-03-31,banks,mutual_funds_etfs,232.51920257546723,sparse,True
1966-03-31,banks,nonfinancial_corporates,317.1183591984122,sparse,True
1966-03-31,banks,pensions,88.25939363579172,sparse,True
1966-03-31,banks,state_local_governments,238.81805656181584,sparse,True
1966-03-31,dealers,households_residual,172.9999999997922,sparse,True
1966-03-31,foreigners_official,households_residual,720.5062497891149,sparse,True
1966-03-31,foreigners_official,nonfinancial_corporates,83.56325720458291,sparse,True
1966-03-31,foreigners_official,state_local_governments,62.93049300588572,sparse,True
1966-03-31,insurers,households_residual,159.99999999980736,sparse,True
1966-03-31,other_financial,households_residual,8.208762182206577,sparse,True
1966-03-31,other_financial,mutual_funds_etfs,11.480797424525992,sparse,True
1966-03-31,other_financial,nonfinancial_corporates,9.318383597000631,sparse,True
1966-03-31,other_financial,pensions,10.740606364201964,sparse,True
1966-03-31,other_financial,state_local_governments,9.251450432294156,sparse,True
1966-03-31,_residual,households_residual,216.9999999997409,sparse,True
1966-06-30,banks,mutual_funds_etfs,36.09974509586612,dense,True
1966-06-30,banks,other_financial,85.27008755402859,dense,True
1966-06-30,banks,state_local_governments,159.0256012412723,dense,True
1966-06-30,banks,_residual,2527.604566108833,dense,True
1966-06-30,dealers,mutual_funds_etfs,1.1698991466252908,dense,True
1966-06-30,dealers,other_financial,2.7633824670287046,dense,True
1966-06-30,dealers,state_local_governments,5.153607447633824,dense,True
1966-06-30,dealers,_residual,81.91311093871218,dense,True
1966-06-30,foreigners_official,mutual_funds_etfs,7.135099190956445,dense,True
1966-06-30,foreigners_official,other_financial,16.853596364845394,dense,True
1966-06-30,foreigners_official,state_local_governments,31.43134212567882,dense,True
1966-06-30,foreigners_official,_residual,499.57996231851934,dense,True
1966-06-30,households_residual,mutual_funds_etfs,40.676493405740885,dense,True
1966-06-30,households_residual,other_financial,96.08068269976727,dense,True
1966-06-30,households_residual,state_local_governments,179.18696664080682,dense,True
1966-06-30,households_residual,_residual,2848.0558572536847,dense,True
1966-06-30,insurers,mutual_funds_etfs,5.258118142524659,dense,True
1966-06-30,insurers,other_financial,12.420037681480661,dense,True
1966-06-30,insurers,state_local_governments,23.162916989914663,dense,True
1966-06-30,insurers,_residual,368.15892718608,dense,True
1966-06-30,nonfinancial_corporates,mutual_funds_etfs,20.929624293472237,dense,True
1966-06-30,nonfinancial_corporates,other_financial,49.437216003546496,dense,True
1966-06-30,nonfinancial_corporates,state_local_governments,92.19860356865787,dense,True
1966-06-30,nonfinancial_corporates,_residual,1465.4345561343234,dense,True
1966-06-30,pensions,mutual_funds_etfs,4.731020724814363,dense,True
1966-06-30,pensions,other_financial,11.174997229302893,dense,True
1966-06-30,pensions,state_local_governments,20.840961986035687,dense,True
1966-06-30,pensions,_residual,331.2530200598471,dense,True
1966-06-30,banks,mutual_funds_etfs,4.091752715325662,sparse,True
1966-06-30,banks,state_local_governments,195.8956653547304,sparse,True
1966-06-30,banks,_residual,2608.0125819264194,sparse,True
1966-06-30,dealers,mutual_funds_etfs,91.00000000980847,sparse,True
1966-06-30,foreigners_official,mutual_funds_etfs,4.370821181793366,sparse,True
1966-06-30,foreigners_official,_residual,550.6291788179071,sparse,True
1966-06-30,households_residual,mutual_funds_etfs,3.738022903054015,sparse,True
1966-06-30,households_residual,other_financial,273.9999999999144,sparse,True
1966-06-30,households_residual,state_local_governments,201.6493267705635,sparse,True
1966-06-30,households_residual,_residual,2684.6126503223345,sparse,True
1966-06-30,insurers,mutual_funds_etfs,4.358568153256812,sparse,True
1966-06-30,insurers,_residual,404.641431846647,sparse,True
1966-06-30,nonfinancial_corporates,mutual_funds_etfs,4.087435628247779,sparse,True
1966-06-30,nonfinancial_corporates,state_local_governments,113.45500787467475,sparse,True
1966-06-30,nonfinancial_corporates,_residual,1510.4575564952222,sparse,True
1966-06-30,pensions,mutual_funds_etfs,4.35339940851387,sparse,True
1966-06-30,pensions,_residual,363.64660059144677,sparse,True
1966-09-30,foreigners_official,banks,28.851221520724675,dense,True
1966-09-30,foreigners_official,dealers,7.926159758440845,dense,True
1966-09-30,foreigners_official,households_residual,308.90886631896785,dense,True
1966-09-30,foreigners_official,mutual_funds_etfs,29.3796321712874,dense,True
1966-09-30,foreigners_official,pensions,9.934120230579191,dense,True
1966-09-30,insurers,banks,6.144935492725774,dense,True
1966-09-30,insurers,dealers,1.68816909140818,dense,True
1966-09-30,insurers,households_residual,65.79357672248146,dense,True
1966-09-30,insurers,mutual_funds_etfs,6.257480098819654,dense,True
1966-09-30,insurers,pensions,2.1158385945649187,dense,True
1966-09-30,nonfinancial_corporates,banks,41.665660170189405,dense,True
1966-09-30,nonfinancial_corporates,dealers,11.44660993686522,dense,True
1966-09-30,nonfinancial_corporates,households_residual,446.1125446060939,dense,True
1966-09-30,nonfinancial_corporates,mutual_funds_etfs,42.42876749931376,dense,True
1966-09-30,nonfinancial_corporates,pensions,14.346417787537742,dense,True
1966-09-30,other_financial,banks,8.992588525940159,dense,True
1966-09-30,other_financial,dealers,2.4704913532802637,dense,True
1966-09-30,other_financial,households_residual,96.28328300850947,dense,True
1966-09-30,other_financial,mutual_funds_etfs,9.157287949492178,dense,True
1966-09-30,other_financial,pensions,3.09634916277793,dense,True
1966-09-30,state_local_governments,banks,7.343947296184464,dense,True
1966-09-30,state_local_governments,dealers,2.017567938512215,dense,True
1966-09-30,state_local_governments,households_residual,78.63134779028273,dense,True
1966-09-30,state_local_governments,mutual_funds_etfs,7.478451825418611,dense,True
1966-09-30,state_local_governments,pensions,2.5286851496019764,dense,True
1966-09-30,_residual,banks,180.0016469942355,dense,True
1966-09-30,_residual,dealers,49.45100192149327,dense,True
1966-09-30,_residual,households_residual,1927.2703815536643,dense,True
1966-09-30,_residual,mutual_funds_etfs,183.2983804556684,dense,True
1966-09-30,_residual,pensions,61.97858907493823,dense,True
1966-09-30,foreigners_official,households_residual,384.9999999995843,sparse,True
1966-09-30,insurers,households_residual,81.99999999990524,sparse,True
1966-09-30,nonfinancial_corporates,households_residual,494.56597774213293,sparse,True
1966-09-30,nonfinancial_corporates,mutual_funds_etfs,61.434022257490284,sparse,True
1966-09-30,other_financial,households_residual,119.999999999865,sparse,True
1966-09-30,state_local_governments,households_residual,97.99999999988832,sparse,True
1966-09-30,_residual,banks,272.99999999998977,sparse,True
1966-09-30,_residual,dealers,74.99999999998978,sparse,True
1966-09-30,_residual,households_residual,1743.4340222586245,sparse,True
1966-09-30,_residual,mutual_funds_etfs,216.56597774250326,sparse,True
1966-09-30,_residual,pensions,93.99999999998977,sparse,True
1966-12-31,foreigners_official,banks,55.969065232010756,dense,True
1966-12-31,foreigners_official,dealers,18.46065904505716,dense,True
1966-12-31,foreigners_official,nonfinancial_corporates,6.088321004259134,dense,True
1966-12-31,foreigners_official,other_financial,16.48195471867294,dense,True
1966-12-31,households_residual,banks,371.5884330867518,dense,True
1966-12-31,households_residual,dealers,122.56355077336919,dense,True
1966-12-31,households_residual,nonfinancial_corporates,40.42143017260704,dense,True
1966-12-31,households_residual,other_financial,109.4265859672719,dense,True
1966-12-31,insurers,banks,11.540013449899124,dense,True
1966-12-31,insurers,dealers,3.8063214525891054,dense,True
1966-12-31,insurers,nonfinancial_corporates,1.2553239184039453,dense,True
1966-12-31,insurers,other_financial,3.398341179107823,dense,True
1966-12-31,mutual_funds_etfs,banks,6.924008069939475,dense,True
1966-12-31,mutual_funds_etfs,dealers,2.283792871553463,dense,True
1966-12-31,mutual_funds_etfs,nonfinancial_corporates,0.7531943510423671,dense,True
1966-12-31,mutual_funds_etfs,other_financial,2.039004707464694,dense,True
1966-12-31,pensions,banks,56.54606590450571,dense,True
1966-12-31,pensions,dealers,18.650975117686617,dense,True
1966-12-31,pensions,nonfinancial_corporates,6.151087200179331,dense,True
1966-12-31,pensions,other_financial,16.651871777628333,dense,True
1966-12-31,state_local_governments,banks,87.12710154673839,dense,True
1966-12-31,state_local_governments,dealers,28.737726967047745,dense,True
1966-12-31,state_local_governments,nonfinancial_corporates,9.477695583949787,dense,True
1966-12-31,state_local_governments,other_financial,25.657475902264064,dense,True
1966-12-31,_residual,banks,1984.3053127101546,dense,True
1966-12-31,_residual,dealers,654.4969737726967,dense,True
1966-12-31,_residual,nonfinancial_corporates,215.8529477695584,dense,True
1966-12-31,_residual,other_financial,584.3447657475903,dense,True
1966-12-31,foreigners_official,banks,96.99999999762305,sparse,True
1966-12-31,households_residual,banks,375.20569810361735,sparse,True
1966-12-31,households_residual,dealers,142.0825946330953,sparse,True
1966-12-31,households_residual,other_financial,126.71170726239087,sparse,True
1966-12-31,insurers,banks,4.307518767490807,sparse,True
1966-12-31,insurers,dealers,4.945377911867537,sparse,True
1966-12-31,insurers,nonfinancial_corporates,5.807252515286333,sparse,True
1966-12-31,insurers,other_financial,4.939850805833139,sparse,True
1966-12-31,mutual_funds_etfs,banks,2.5845112604944838,sparse,True
1966-12-31,mutual_funds_etfs,dealers,2.967226747120521,sparse,True
1966-12-31,mutual_funds_etfs,nonfinancial_corporates,3.4843515091717987,sparse,True
1966-12-31,mutual_funds_etfs,other_financial,2.963910483499883,sparse,True
1966-12-31,pensions,banks,97.9999999975986,sparse,True
1966-12-31,state_local_governments,banks,150.99999999630327,sparse,True
1966-12-31,_residual,banks,1845.9022718768726,sparse,True
1966-12-31,_residual,dealers,699.0048007079106,sparse,True
1966-12-31,_residual,nonfinancial_corporates,270.70839597553356,sparse,True
1966-12-31,_residual,other_financial,623.3845314482702,sparse,True
1967-03-31,households_residual,banks,462.10789616008645,dense,True
1967-03-31,households_residual,dealers,94.1725256895619,dense,True
1967-03-31,households_residual,foreigners_official,83.99810708491074,dense,True
1967-03-31,households_residual,other_financial,230.46241211465653,dense,True
1967-03-31,households_residual,state_local_governments,4.2590589507842065,dense,True
1967-03-31,insurers,banks,229.20551649540286,dense,True
1967-03-31,insurers,dealers,46.7095727420227,dense,True
1967-03-31,insurers,foreigners_official,41.66306111411573,dense,True
1967-03-31,insurers,other_financial,114.30935640886963,dense,True
1967-03-31,insurers,state_local_governments,2.1124932395889666,dense,True
1967-03-31,mutual_funds_etfs,banks,116.18712817739316,dense,True
1967-03-31,mutual_funds_etfs,dealers,23.677663601946993,dense,True
1967-03-31,mutual_funds_etfs,foreigners_official,21.119524067063274,dense,True
1967-03-31,mutual_funds_etfs,other_financial,57.944835045970784,dense,True
1967-03-31,mutual_funds_etfs,state_local_governments,1.0708491076257434,dense,True
1967-03-31,nonfinancial_corporates,banks,321.62709572742017,dense,True
1967-03-31,nonfinancial_corporates,dealers,65.54407787993509,dense,True
1967-03-31,nonfinancial_corporates,foreigners_official,58.46268253109788,dense,True
1967-03-31,nonfinancial_corporates,other_financial,160.40183883180094,dense,True
1967-03-31,nonfinancial_corporates,state_local_governments,2.964305029745808,dense,True
1967-03-31,pensions,banks,248.74607896160083,dense,True
1967-03-31,pensions,dealers,50.69172525689561,dense,True
1967-03-31,pensions,foreigners_official,45.2149810708491,dense,True
1967-03-31,pensions,other_financial,124.05462412114655,dense,True
1967-03-31,pensions,state_local_governments,2.292590589507842,dense,True
1967-03-31,_residual,banks,575.1262844780962,dense,True
1967-03-31,_residual,dealers,117.20443482963762,dense,True
1967-03-31,_residual,foreigners_official,104.54164413196321,dense,True
1967-03-31,_residual,other_financial,286.82693347755543,dense,True
1967-03-31,_residual,state_local_governments,5.30070308274743,dense,True
1967-03-31,households_residual,banks,488.4414931638055,sparse,True
1967-03-31,households_residual,foreigners_official,57.302157706581156,sparse,True
1967-03-31,households_residual,other_financial,326.3508876106532,sparse,True
1967-03-31,households_residual,state_local_governments,2.90546151751679,sparse,True
1967-03-31,insurers,banks,347.61222807475656,sparse,True
1967-03-31,insurers,foreigners_official,82.21892502141267,sparse,True
1967-03-31,insurers,state_local_governments,4.168846902494166,sparse,True
1967-03-31,mutual_funds_etfs,banks,147.62549088888886,sparse,True
1967-03-31,mutual_funds_etfs,foreigners_official,68.88190545354296,sparse,True
1967-03-31,mutual_funds_etfs,state_local_governments,3.492603656799361,sparse,True
1967-03-31,nonfinancial_corporates,banks,330.03624515357745,sparse,True
1967-03-31,nonfinancial_corporates,foreigners_official,55.63022586631224,sparse,True
1967-03-31,nonfinancial_corporates,other_financial,220.51284147032095,sparse,True
1967-03-31,nonfinancial_corporates,state_local_governments,2.8206875087144234,sparse,True
1967-03-31,pensions,banks,248.268135640785,sparse,True
1967-03-31,pensions,foreigners_official,54.108632021288784,sparse,True
1967-03-31,pensions,other_financial,165.87969606554321,sparse,True
1967-03-31,pensions,state_local_governments,2.743536271501967,sparse,True
1967-03-31,_residual,banks,391.0164070781867,sparse,True
1967-03-31,_residual,dealers,397.99999999997067,sparse,True
1967-03-31,_residual,foreigners_official,36.858153930862194,sparse,True
1967-03-31,_residual,other_financial,261.2565748534788,sparse,True
1967-03-31,_residual,state_local_governments,1.8688641429732933,sparse,True
1967-06-30,banks,foreigners_official,9.76992468757759,dense,True
1967-06-30,banks,other_financial,46.569974344119835,dense,True
1967-06-30,banks,_residual,3878.6601009683022,dense,True
1967-06-30,dealers,foreigners_official,3.5504427708350574,dense,True
1967-06-30,dealers,other_financial,16.923777207647106,dense,True
1967-06-30,dealers,_residual,1409.5257800215177,dense,True
1967-06-30,households_residual,foreigners_official,7.443515683191261,dense,True
1967-06-30,households_residual,other_financial,35.480758089878336,dense,True
1967-06-30,households_residual,_residual,2955.07572622693,dense,True
1967-06-30,insurers,foreigners_official,1.1247206819498468,dense,True
